"Precinct","Shape_Leng","Shape_Area","R_CrimeCount","R_MedianDiff","R_MeanDiff","R_SDDiff","R_1DAY","R_1WEEK","R_1MONTH","R_MONTHS","NR_CrimeCount","NR_MedianDiff","NR_MeanDiff","NR_SDDiff","V1","pop.total","pop.male","pop.u20","pop.20.64","pop.married","pop.white","pop.black","pop.native","pop.asian","pop.pacific","pop.latino","occupants.1.5","rent.35.income","occ.units","pop.single.hh","hh.size","no.school","poverty","med.income","pop.no.insur","pop.unempl","lan.english","lan.spanish","lan.yiddish","lan.russian","lan.polish","lan.armenian","lan.hindi","lan.chinese","lan.vietnamese","lan.arabic","lan.hebrew","lan.african","city","x","y","crime.cap"
"30",21627.0008726,18837442.2339,69,1,272.95652173913,822.228883168875,0.507246376811594,0.608695652173913,0.695652173913043,0.304347826086957,26420,0,10.049242997729,119.79768531054,19,43693.5539302202,49.4629658116505,19.8881066060275,69.9618095633764,13.5802126072389,42.4122243769241,47.117892963444,2.48576555780742,4.94058518512453,0.0975613865233335,48.3360260851814,3.45513719507433,45.5711678144386,2705.66537422137,22.5325256766849,2.53124842139582,27.0331829733098,26.1088889579891,43114.291404503,3.21442756179453,6.93557255985372,40.7339643262429,43.5784861080007,9.40253781178578e-05,9.40253781178578e-05,0.0529170375619756,0.0411015004719342,0.29450390263555,1.01763380721645,0,0.429188860760716,0.141518205300612,2.77297727365403,1,-73.98212428,40.5806481,0.606245031985809
"32",25291.4113592,23009990.3639,124,1,300.903225806452,1040.13508675013,0.516129032258065,0.653225806451613,0.733870967741935,0.266129032258065,38083,0,11.8007247328204,293.625853634677,20,74647.5140807228,46.6994338337493,23.9861821456793,66.4869135351143,10.837679944073,18.2034300453489,69.8519724540145,2.13465427880485,3.30729550717678,0.237886770550571,25.4251278866541,2.06460140619981,42.8388677220282,2484.98939530284,20.184807080065,2.41690781876408,20.8854845290264,28.904428994255,37144.8121081843,3.60615354390495,9.33606831104942,59.8354062940385,17.7846592627007,0.0736245700565913,0.0736245700565913,0.0147323974736821,0,0.0179060215482825,0.409144189808661,0,0.692344405746956,0.0320043588491577,2.65739355267077,1,-73.94913336,40.59425158,0.511832181828366
"33",21744.6022523,25863124.4988,79,11,444.303797468354,1201.61271283724,0.30379746835443,0.430379746835443,0.582278481012658,0.417721518987342,24287,0,12.1674558405731,130.892677185049,21,73593.6735464737,50.1961566631785,19.3357051629785,69.0795353342182,16.0631782061721,37.0548267348231,19.1970079095147,5.16325143122545,3.43279921556046,0.242006859282396,75.1217475295307,6.04805863134245,48.4092875482932,3275.78451332014,22.9730976475914,2.84395995739684,33.0758725695176,28.0167618894223,40650.6761760344,2.18595385140283,8.86795997430081,22.6216431699471,65.711322751497,0.016186523996569,0,0.0885862738499515,0,0.00815588289755863,0.487710968139539,0.0697865499327452,0.186681635829237,0.17871756193519,0.379734539214409,1,-73.99363596,40.60722178,0.331088242043157
"34",45567.0203008,52113460.9156,81,6,410.753086419753,845.574797561756,0.407407407407407,0.518518518518518,0.617283950617284,0.382716049382716,32537,0,17.0903894028337,259.695154690942,22,116329.473090969,48.7146336731627,20.509279872635,66.5076892699536,18.5704598313732,44.6933777031804,12.873512647817,2.45453128580521,3.1919842681865,0.182602843733035,69.3194522151686,5.23197086471664,45.6130137906822,2923.1418606127,19.2770547416519,2.50811305906384,28.3138317506809,23.3285976546725,47420.9940610846,2.75992276179237,7.47137146904058,26.3472553392571,60.9813986067385,0.0396414417197482,0.0180627256506723,0.140423917969745,0.0266640235810333,0.0154823362708673,0.439786282379534,0.0116019602896193,0.22980047005302,0.584416502915464,0.177869207227999,1,-73.91000935,40.60766602,0.280393258331815
"40",33335.0193728,60404982.0475,148,2,322.831081081081,925.454845982539,0.459459459459459,0.567567567567568,0.641891891891892,0.358108108108108,71738,0,25.5292871281608,2368.85079650168,23,97959.2464745117,47.0318219115554,34.7700045523236,56.8129595915904,11.8509562380957,13.2517624270141,34.6085155860189,1.41788333858656,0.932976874963752,0.283360429685101,68.0884497947724,3.91088774617298,47.1469629272296,1849.71200932655,15.3808574544495,2.84411397038778,40.7063869644055,44.0204710984531,23475.3645607232,2.96747042691562,7.0258518842061,29.5837145607538,54.6154674272323,0.0275624840730439,0.0275624840730439,0.00510837941642269,0,0.0129006598109855,0.161621543551984,0.00234582382418727,0.329903592555092,4.10978729089353e-05,2.22644797108209,1,-73.98326777,40.63122775,0.733835779542304
"41",48004.2121574,62136802.8276,75,5,398.52,1087.74894460371,0.36,0.56,0.653333333333333,0.346666666666667,43369,0,26.5906061933639,1771.56404353711,24,52682.9332117247,48.3219783368896,32.2021900625843,58.6564394411982,11.9734916290067,13.0416359452984,29.9618468153262,1.03577959389356,1.5823629484436,0.189390227600659,73.8905773022167,4.00698714108682,52.2552984752863,1593.96434583211,16.3554123834546,3.01703247521982,40.1388136277744,39.594211413857,25209.2266903172,3.44580688948498,5.55786044894049,26.3439100558103,59.1139042079016,0,0,0.0261729813059246,0,0.100614445707778,1.0427558211367,0.00978542856726843,0.0730846285205083,0,2.4679020182469,1,-73.93381412,40.64805306,0.824631381578645
"42",33516.1632612,44818131.9004,136,3.5,167.691176470588,485.862997222177,0.448529411764706,0.588235294117647,0.676470588235294,0.323529411764706,46115,0,9.70061802016697,208.421062320312,25,85155.7097841172,46.0764162364561,33.3416883245593,58.5535151900415,12.5491704993142,11.3227631162005,42.6193850982349,0.977223607094115,0.962418139341864,0.0548568174646148,60.3562274936612,6.05330680950461,48.0815764210525,1732.80088143613,15.2554413268334,3.23592246079504,35.0054221005074,42.0591323171993,24138.7050850363,2.90992269756475,7.74516683573812,33.3244156571476,47.798479331481,0,0,0.00964474674254971,0,0.0182637864244602,0.115026293084135,0.0527847204371004,0.141441317867054,0.000759591495243108,5.13468165211047,1,-74.0234584,40.62325767,0.543134454721279
"43",62190.1293536,113325221.602,182,2,184.956043956044,520.171824822298,0.478021978021978,0.620879120879121,0.67032967032967,0.32967032967033,72311,0,19.0096250916182,1411.73554232041,26,172421.132010186,46.6796048530055,27.4909480140572,60.957382765607,16.6054214541014,24.183432515991,37.7070674728316,1.31631147724407,7.90972650703487,0.0708628499522653,58.0808915210687,4.67615912332425,49.9911830333143,1974.75636757104,15.6182065380476,3.0571577096192,30.7649474760411,30.0787781897901,36664.0915352973,2.39067001778431,7.9884069797806,39.3888280753405,42.549676448002,0.00579974772491893,0,0.00927960404032397,0.00521977727241227,0.0572735383861415,0.55051064006313,0.255768430173144,0.444937374438426,0.0248322542558844,2.21344734107278,1,-73.89204449,40.63460454,0.420441503630294
"44",31395.738554,55530142.1101,148,3,300.216216216216,844.640047638864,0.439189189189189,0.574324324324324,0.648648648648649,0.351351351351351,71882,0,16.0291171642414,1375.11851456227,27,147598.438961089,46.0690627163636,31.1543369914401,59.851951718108,13.927710292176,12.6413590233512,37.1969098859056,1.45799395928507,2.29959231226167,0.247795059304802,64.2333176758533,8.77354762979429,55.1221831800015,1901.43712210956,15.2273715136989,2.84688064171003,35.8995361316634,37.3490988099975,27434.3855646738,3.74357585481465,7.54770374320854,27.3406515324581,54.388464346076,0.00542011260515396,0.00542011260515396,0.0142277955880874,0.00474259852950968,1.33695473643253e-07,0.233487243140454,0.0663808427099124,0.320924277423516,0,6.01625625264358,1,-73.95911931,40.63184938,0.488013291380332
"45",309283.15765,271366645.122,46,2.5,352.652173913043,1048.68154720087,0.391304347826087,0.565217391304348,0.673913043478261,0.326086956521739,36424,0,10.9076707665276,119.960410707815,28,115514.227441371,46.0368742556694,21.2354920530694,60.4092055311156,22.5918037007337,42.2686017963596,29.6001471224663,1.14963548137795,5.67317656298896,0.276019919215392,40.827877359524,2.1033987908372,39.7256837476826,4433.4274568014,12.1904790195697,2.5821133578675,17.5434320741144,13.1389764984578,56511.6235474396,4.79651120153635,5.82915297954369,54.5086663171472,28.365239334232,0.0497155166508877,0.0263417697803296,0.201408837014881,0,0.0487417051670155,0.719354526254957,0.263540709387978,0.170547171048139,0.0525799351092679,2.3914508116878,1,-73.94692561,40.66280012,0.315718685116171
"46",29627.9860963,38323373.3815,159,3,246.408805031447,689.10531992381,0.433962264150943,0.591194968553459,0.635220125786163,0.364779874213836,56394,0,31.9695889633649,2668.23173857315,29,127756.093648594,46.0902124958385,31.7711919440027,60.7151754446842,12.9692555668413,12.8029398198678,32.4758183941213,1.18872611338293,1.64174930321142,0.199689539964999,69.5116888138362,7.82386274874115,59.9880050307703,1721.22655760323,16.1017126808312,3.21502969372549,34.4899467452491,41.8718093245465,25376.6102387194,2.84039354240192,7.97513594217233,24.6064248850872,58.2303827498885,0,0,3.14007781788838e-06,0.00782741338075437,0.0613876946127795,0.00872281649609822,0.00716135901395689,0.127699582687061,0,4.5198591215973,1,-74.00113444,40.65197148,0.442663816534299
"47",86531.0910036,160530903.165,147,2,230.755102040816,1064.52684577122,0.45578231292517,0.625850340136054,0.700680272108844,0.299319727891156,56073,0,17.8040946623152,1555.85645124664,30,162266.167424341,45.5693484861812,26.2979261765248,60.6853057184244,17.7650532438545,13.7286302394284,69.2606274934535,1.41194168519797,3.13016978042993,0.248062739317452,24.0081142395778,3.38943415959908,51.245581160944,1539.53028758553,13.8289113607717,3.08399543490447,20.283051682124,19.8746426047919,48498.4822128416,4.13941973585286,8.39785825639594,65.4897370327686,18.1795309353064,0.00680059648986897,0.00405915303648748,0.0644996586512418,0.00197533859212829,0.0709823844444585,0.164127555860618,0.0552086089796766,0.193421404703275,0.0288572402828255,3.81479260195958,1,-73.91094406,40.66816181,0.346467787416089
"48",34316.3448396,43057143.4513,116,6.5,282.698275862069,799.577369014706,0.405172413793103,0.508620689655172,0.620689655172414,0.379310344827586,48323,0,8.25617200918817,120.414072674041,31,88083.7717606945,46.9156232963121,34.0768624261483,57.3847801376562,12.340282883486,18.3813849324124,29.907801407459,0.871333085865499,1.3038756303684,0.351090644878913,65.369653952666,4.47562451824711,56.1084343099327,1767.30230849197,15.6480978954173,2.86997938919956,37.5117414432861,44.508185362026,23772.7294663921,3.76142025092425,10.0386700563966,31.1735862757879,51.1237457550151,0,0,0.0381302094281717,0.00908226247774191,0.0249762218099172,0.159085770801568,0.00427289918045306,0.249762813810232,0.0085433020917003,4.04450530927112,1,-73.87739083,40.66442617,0.549919684770071
"49",45768.1759216,105809974.132,74,2.5,308.648648648649,870.24591757327,0.432432432432432,0.567567567567568,0.648648648648649,0.351351351351351,39477,0,10.6956962281835,116.093604616709,32,121079.29429877,48.3560773817904,24.8352625551533,61.2870153250908,20.6596225835473,35.8679684772292,25.9455057566086,1.11792868061546,7.93062601901842,0.308333430525096,46.7680715877006,3.91252143514872,47.2828771418733,1311.37037862299,16.1553379981468,2.9766172096376,23.6573042284412,20.1777235425019,50036.6756306468,4.0922115382582,7.58060579069697,40.8564660474101,35.1873158084965,0.0615600246466377,0.0445863812264926,0.118106301369219,0.0155227278862208,0.25092584807658,1.05450835480572,0.886025588592868,1.36897779102564,0.0348658965873714,1.76806828950923,1,-74.00321647,40.67924398,0.326653704327064
"5",18676.1242594,18088797.9526,25,1,525.44,2312.91799969937,0.56,0.72,0.76,0.24,26340,0,19.2864844343204,159.646779729527,2,44771.1055636501,51.8617412419055,13.3595095462236,70.7249206531692,22.3707771905421,34.7196323729341,7.32186345961562,0.457469502676442,56.3927894052027,0.332894360052222,12.1930256028466,5.12330597102391,42.8167816924492,2572.00297185823,21.2850641358412,2.09935948132845,30.1813883138942,22.0600727769103,58941.6539718378,6.09892895705309,4.13212638005458,36.7143572844766,9.36118169115556,0.0422349593150583,0.0422249337238692,0.00622362132313501,0.0716409700620608,0.195590556187292,42.7573176364892,0.235408018083381,0.144163329055446,0.312980558742286,0.0291190150988899,1,-73.94490511,40.6740235,0.58888427408873
"50",52230.5051879,136112621.464,35,8,411.114285714286,885.852290549767,0.371428571428571,0.485714285714286,0.657142857142857,0.342857142857143,26161,0,17.008562363824,281.983039082766,33,100114.008048716,47.6320220920453,24.0645629970662,59.4595828727508,21.2634006409342,47.9811353405808,18.1508274002508,1.53495882042388,6.10424624532157,0.170831479892347,47.5953140537135,3.77869267103895,41.8593651015707,1993.1654579109,16.031614786882,2.51959154204828,18.1661062906713,17.6552500045105,59485.5212587723,2.01240509793769,5.91584929678937,43.2313606609023,36.5995200487585,0.120200468233876,0.083242605904495,0.151530098602217,0.0901908598722163,0.118230102017235,1.06853515651438,0.0315229804446504,0.205074303153886,0.629897094181256,1.50144044327572,1,-73.9769143,40.66935158,0.261661684619128
"52",65671.234475,80116628.6676,133,4,319.105263157895,974.134466350871,0.368421052631579,0.541353383458647,0.654135338345865,0.345864661654135,61846,0,12.173948193901,139.771610403794,34,142162.925851628,47.9218606773466,28.7163462430358,62.376114880001,15.1438896154539,20.0467729746631,21.8053246780676,1.121427109337,7.04579058093693,0.215123760388437,69.8126122940814,7.16189053399265,54.9829958916504,2037.08150163394,17.3759894906433,3.04354043237857,31.8844162871332,31.9503468622262,33158.0685873916,2.5669366862626,9.04236995047062,24.3496738406429,54.2942626278984,0.0182888757474448,0.0126615293636157,0.0635273310421856,0.0117514847145922,0.240321298025255,0.418098634766792,0.534094857114645,0.834852384118067,0.020136321867879,2.39380867043164,1,-73.94918461,40.68924222,0.435971612350508
"6",27182.610113,22131930.5185,26,1,289.807692307692,1382.2009989645,0.615384615384615,0.653846153846154,0.769230769230769,0.230769230769231,30908,0,9.03160993917432,101.240071829688,3,54283.6233301959,49.7417991093794,12.4066430587232,72.7587520945685,20.6867808258883,87.2084756636489,3.2145602004192,0.422066077822024,10.5201367903551,0.0263257571769538,5.53144175811507,2.42104814047004,34.2144723692628,3080.26387896699,30.00946764472,1.71328783283526,1.54450882023362,6.04153366688874,116712.165253421,1.18649726996393,3.21468722878493,76.745815441372,3.97065504509337,0.109934685059458,0.109934685059458,0.616877527165964,2.71802330902679e-05,0.636184426247654,2.82050021637265,0.158821994594124,0.22953871213275,0.912970382453522,0.0607857901624248,1,-73.92931716,40.68565666,0.569858791699201
"60",66157.6357329,88169556.0561,79,2,277.810126582278,791.830888380577,0.443037974683544,0.594936708860759,0.683544303797468,0.316455696202532,36751,0,11.570406247449,138.857368956688,35,95786.8261011829,45.6880014209141,21.0048451538666,56.0278863567523,27.623015067548,65.7537035167412,13.9067290722094,0.886259725814198,14.5907776336309,0.096022842925589,15.2842940153065,3.56143100643406,45.5621621482174,1801.57222284322,12.4354603869961,2.68602580614963,18.7712584956381,26.1468562822671,36762.6419842565,4.56600301119397,6.14974640285225,29.6409789766527,10.5948827985104,0.546026978846837,0.29613075372052,0.261719702370651,0.0717338102547399,0.198142197270013,6.99902863682804,0.184773392325218,0.813758171023575,0.637726703866905,0.138929039720667,1,-73.91684069,40.69455472,0.384499638406384
"61",128324.222864,134635110.07,47,3,211.148936170213,683.513015642856,0.425531914893617,0.574468085106383,0.680851063829787,0.319148936170213,34278,0,14.0501196102456,125.815110897425,36,161182.083786204,48.2901589161011,23.9337161108208,58.8294135015893,29.1336287457425,74.2499610461526,4.41160586052867,0.527904394020375,18.4671757038474,0.20363178236875,9.45032029479679,3.02457129267683,48.7232495682253,1382.80757161084,13.8996959904705,2.68998657518564,15.4850000007534,16.8385837799601,55134.7602740305,2.95202086537157,4.89605159304397,37.2541154172014,5.64222468480317,0.749535041129452,0.46515562731039,0.332281057496505,0.107965892764516,0.212224930580477,10.5742826242583,0.504968577530896,2.63805486629678,1.93431280257562,0.0674191907062346,1,-73.98890042,40.69482046,0.21295791190744
"62",51716.7009968,103208535.31,51,11,413.470588235294,1062.4532244375,0.333333333333333,0.450980392156863,0.588235294117647,0.411764705882353,34115,0,16.6287556793199,184.791764650857,37,188214.649744052,48.9945227769669,22.6173458842461,62.656217828448,28.3369883579377,51.5354208770034,1.53704587822058,0.2886076249104,39.8375713654884,0.0787528313142158,14.3519290270974,3.69293825259802,47.00897667047,1235.43594893544,16.3341366850278,3.05408922995663,26.1617087878367,17.9441877270322,51960.0189661761,3.05531519706736,5.14229325958447,25.3711750493105,10.2939299687181,0.467805043837671,0.36654866662931,1.20680448165978,0.090939830695051,0.0950999240946138,29.9484479521287,0.457312546804317,1.8479608668143,0.298989285664425,0.0853659437079101,1,-73.97037202,40.69273295,0.18152678362955
"63",205126.175843,229441741.998,42,1,173.119047619048,678.350697212605,0.571428571428571,0.738095238095238,0.833333333333333,0.166666666666667,29453,0,13.119274776763,162.37800506279,38,114333.165449711,46.9921229016311,25.9741878445752,59.7576071040178,23.7901189163232,40.3411364742022,50.7827961491773,0.390105587134509,6.25427540355584,0.0664646056322029,9.41308991890512,2.31187077291976,45.1489846811348,1000.10038463724,13.2959977586731,3.01148844997877,11.1229673766851,9.38921452736265,75029.911198898,2.84620129780539,5.56257596657936,63.3807173353925,6.14425477281631,0.611311826271532,0.326324250030196,0.124644632536466,0,0.225173749093261,1.65981760774851,0.0632768175788026,1.02748374237039,2.08137623986204,0.442696822559495,1,-73.94662884,40.70868568,0.2579741397344
"66",52362.5007775,99520789.1051,48,3.5,335.375,774.788608781694,0.416666666666667,0.541666666666667,0.604166666666667,0.395833333333333,27292,0,28.714568371684,2195.21861849489,39,193081.847856847,50.3720367616511,36.7869086763376,52.5415252023626,24.0049103157196,69.911449817232,3.08354308491345,0.685778276006548,19.8946416522291,0.0498190607011848,12.8239939196251,7.50472996712207,60.463564569411,1200.00058707621,14.954028918988,3.55031204074912,25.6861555100651,32.4099146004262,43152.1867531996,1.83832798094473,3.67730905736988,27.4257477198693,11.2245096221778,20.5267135948593,14.0753433935921,1.63802592870914,0.0222703460984541,0.175674386070963,10.5080966792848,0.107326939785825,0.654608789429653,3.10337470863708,0.0249868214818014,1,-73.94772923,40.72507355,0.141597981910087
"67",43288.9431384,93744758.4403,198,3,445.328282828283,1320.7326870982,0.444444444444444,0.570707070707071,0.676767676767677,0.323232323232323,58256,0,20.1724285910464,1528.21019543255,40,155390.87369178,43.4303629955553,24.9629001056211,60.6543263153657,18.2786426254135,4.21418951207259,90.896075732997,0.332850984061939,2.2062504871646,0.076463371468881,7.65004495160993,3.04671371798372,50.1864022991088,1439.41420926666,14.7053342044178,2.89881665178048,15.359985525726,17.4418020466974,48071.9004869232,3.23210926567687,5.77081259937895,72.940638006285,5.56156855738462,0.0510154795490816,0.034755896889969,0.0049994282950883,0,0.0167403014120052,0.186793360235614,0.0102966147563006,0.468689477545745,0.0527018457543656,1.09289194819975,1,-73.85334313,40.58480551,0.376173958040447
"68",44530.8674182,110940958.563,44,7,838.931818181818,2614.1567309264,0.227272727272727,0.5,0.613636363636364,0.386363636363636,29819,0,11.9100573459875,235.582739187201,41,127907.654849936,48.0969317265496,22.337593235441,62.5099898638849,26.9546019021715,65.4865614640383,2.65311126793861,0.658509510304525,26.0780415984856,0.169194533913573,15.6051985141422,4.7341496461933,44.5468349364431,1200.22907848274,16.2769520559454,2.70859084932239,20.0693235498474,16.7217674158744,60378.2171661814,2.24266516254253,4.93825960528195,40.8873834260808,10.3699027020866,0.300058844827524,0.247504486904717,1.42150671204828,0.00859995525062571,0.220753029794973,18.1971034144091,0.0644743576436135,7.85587268289047,0.206826111712681,0.150076353326375,1,-73.76332247,40.60044418,0.233473125865969
"69",119784.821603,107316655.273,64,1,243.09375,754.501890111973,0.515625,0.625,0.71875,0.28125,28635,0,9.0654793085385,100.526954513315,42,87464.6029610388,44.1858791711183,25.5670351402213,62.7506467487843,19.2823998334255,6.43087965481641,87.4300457487121,0.775339803442399,3.17976376013031,0.0924906661528983,6.09198105594676,5.8584218949987,45.2511363811554,955.738354135543,14.3878401645491,3.10841699290958,14.9589237333607,14.5524015142761,64958.4921570939,4.0945641175699,5.62819249490585,66.6868314549422,5.5322973384416,0.0456341048134259,0.0353411493771448,0.0491710516326203,0,0.0798457853464382,1.73087412247367,0,0.484977700387061,0.0662871279220938,0.905737919585186,1,-73.84161079,40.69638104,0.328121308831459
"7",17301.4757772,18363385.1839,45,1,212.311111111111,786.905701357083,0.533333333333333,0.688888888888889,0.755555555555556,0.244444444444444,24465,0,8.91077048845289,131.074635597273,4,40518.3696849147,47.4540487697616,15.0436590896875,67.2494936256713,22.0276981673652,41.1281118371877,11.0022161825868,0.690298721952494,35.6318066609596,0.218225977540205,29.1625191580338,2.32789429199806,39.8101162972851,2704.77352437061,20.2824928788088,2.35475883227375,26.7460436986657,27.2392522914377,41254.5263805429,1.89137104612295,4.70432393941777,41.1312556080128,24.4214841595298,0.293693950613675,0.236929573600342,0.258175438516441,4.30530505841928e-06,0.0705799817780928,28.4248538554297,0.192257506963045,0.198464151248473,0.239349825891055,0.163295462324139,1,-73.78603783,40.70367532,0.604910814294813
"70",49075.6736317,82181407.8152,106,5.5,273.801886792453,639.205182347001,0.349056603773585,0.537735849056604,0.613207547169811,0.386792452830189,45454,0,22.812293747525,1722.30299243458,43,163436.163030827,46.8052503153801,27.490684672132,60.5942045415562,21.2544982667198,43.4227693879742,37.130521403888,0.725023152940926,11.1546081915848,0.0883105531375459,15.3309624361071,6.33684047225419,50.1549044291401,1510.54888603162,16.1555592711233,2.89386993878712,17.9776806199604,21.5333280527147,49426.1473608096,3.31960276927212,5.50500565039322,47.2555058565646,12.3084708552902,1.60254951209432,1.33026369602094,0.449655530310061,0.0367117039092021,0.100093067877498,1.40194845836722,0.108299173127653,0.480475766375878,2.06679153252335,0.389558576230544,1,-73.89053162,40.71079814,0.278763274633452
"71",29978.0942611,45331787.1744,84,2,290.702380952381,1468.97128811133,0.452380952380952,0.595238095238095,0.702380952380952,0.297619047619048,41102,0,17.5080288063841,398.816045582936,44,103584.454276877,45.4129973434056,24.746990707998,62.6532320155117,16.8661106924041,25.9082916632783,68.1280294174665,0.529118197443705,2.94470717173279,0.172068812962617,9.67567968523213,3.60633052112785,49.363583959314,1699.45225718736,18.3925385878804,2.98199515972499,15.9312047346723,21.6421032960991,45847.6651643381,3.91840297543129,7.2028296517012,63.7753164954642,7.88364565831951,2.86473863507993,2.61553324769617,0.107449221288104,0.0530967702214847,0.0449764807407252,0.562916681257619,0.0173886724297937,0.720182704079792,3.19481779102136,1.21436740871161,1,-73.73684515,40.70008722,0.397607925701974
"72",89173.4526053,104650199.882,85,7,414.141176470588,1005.3020767641,0.423529411764706,0.505882352941176,0.588235294117647,0.411764705882353,31770,0,25.0763928234183,2055.14632237177,45,130717.633630289,50.5965402101767,25.1367427648799,65.875539745249,21.8385174729964,42.1979673587827,4.75608318039319,1.37728446770936,27.7577369162757,0.0850724142866976,43.8916119653305,7.18517375920085,48.9910440796151,1472.59723149075,20.5882991497181,3.23809373893758,38.4451936333582,26.8913468183344,55330.2391081447,2.43224289865595,5.22451117512802,28.0281604859292,36.8826907605272,0.228200849770109,0.127478070913464,0.760738713015226,0,0.0943591195275981,19.9429355694337,0.181198584176906,1.26428985042251,0.15158054966228,0.109224569508585,1,-73.83273771,40.66926289,0.243693211966306
"73",33034.6609396,51771864.9851,162,3,283.567901234568,813.984654093623,0.432098765432099,0.611111111111111,0.685185185185185,0.314814814814815,59868,0,25.1094240662791,2129.9246959425,46,90903.8394821232,43.0554777328086,30.3403970425422,59.083081143907,13.0170707764414,6.81796515070705,81.1019467314019,0.865349878400455,2.05935981407154,0.0406101475894345,20.7549910471032,2.63833004101016,49.9451815669139,1535.78251025451,15.6638639219999,2.83633982116007,27.4848569063591,36.2552229069297,30696.5159311433,2.92279581865127,7.1241597221027,69.9836278661557,15.8826255602553,0.0214686232337148,0.0209012493608746,0,0.00865280029077167,0.00879658889057444,0.477792765031035,4.19437553136904e-09,0.18397394252956,0.0527512424721402,1.48067967221416,1,-73.79737263,40.72615068,0.660368146626032
"75",114009.988899,183100917.807,292,3,404.534246575342,1206.06519154058,0.404109589041096,0.554794520547945,0.660958904109589,0.339041095890411,97702,0,27.328396552783,2345.46457953682,47,181732.134366062,45.4382933629382,29.4582912282909,60.6120189498029,15.4993194342204,21.0668398717979,61.88346818229,0.769055386876791,4.56232929077566,0.252895376303669,35.3662560383536,3.65137021728411,51.0044912979036,1398.5064608875,14.9565660882961,2.99480176811156,23.8610806565036,30.4741324099595,37210.7799463537,2.83197208715228,6.24201831856159,54.0666325784205,28.4280444282336,0.0629975825388656,0.0536537137002078,0.137266431908305,7.38832309340581e-05,0.0811515994521067,0.995363102823556,0.0670875146628149,0.308518876621598,0.123018526437135,1.7554211329142,1,-73.92301859,40.74048856,0.539222192827006
"76",68146.7843678,48237925.0647,25,3,387.28,1109.00712050615,0.32,0.56,0.68,0.32,16146,0,14.9356496965193,204.614801165494,48,46687.9798409545,46.711692934641,21.1928006970011,67.6179204123282,22.5811411048607,71.2568051702423,15.2592389445314,0.45265748631938,7.8757114000934,0.0121207253879465,19.8537899563439,2.02142542252114,27.5876081986594,1851.6275464597,21.6043401789749,2.22236486753146,14.4989597139847,14.2581300064994,97495.8357828864,2.33068720771446,6.13272033677326,64.3241079516933,15.4099607897517,0.00020804113636067,0.000201543261569321,0.356804820704275,0,0.0898888114163597,1.53818250641651,2.36860378513531e-06,0.402760394303532,0.226681646001558,0.07089982450287,1,-73.81560351,40.77165333,0.346363240711796
"77",34662.4412913,42651832.1266,95,5,340.126315789474,1022.90163252975,0.410526315789474,0.515789473684211,0.642105263157895,0.357894736842105,41946,0,15.6363896438278,314.329492156187,49,92533.1606160266,45.6328882164865,20.9099477434807,68.1562865745681,13.9951762603075,25.8390944719651,64.460427480589,0.826812481354454,5.25503006848353,0.195968396832676,12.6295922896072,2.63441109941807,42.9115218278832,1801.43679951961,22.7286755878175,2.57901151395053,16.6588911429266,25.3356202131436,49563.3515830362,5.19431300763617,5.70964988993622,71.3828065745795,9.99337535305717,0.336734986702318,0.257231053017864,0.0601882374231557,3.22706375524307e-06,0.165815446271541,0.997766550204893,0.0172148642173388,0.399762805857453,0.688962323921614,0.681246110361557,1,-73.85980459,40.74367932,0.454334421521084
"78",39797.3638062,67677111.1349,20,16,293.95,773.703838007392,0.3,0.45,0.55,0.45,23325,0,12.6563344051447,186.533397827992,50,74110.7502496313,48.2351128146373,20.091279854609,70.8639507425099,23.2122472559531,77.7551279004585,9.83519765199836,0.964576230137488,10.2333433989182,0.0824020973130444,14.7662352312555,1.68768982514197,28.4781805457081,1684.05321752355,24.6672248115538,2.42329965914317,6.73661931216312,7.65437610903641,113493.963700871,1.36068346043078,3.71465651401754,69.7510081353747,11.7052389731165,0.159164296401758,0.0847023372587096,0.171145904433744,0.0107946581637759,0.145118090173277,1.59466394696848,0.116489048909514,0.832761221625223,0.279046062677093,0.0147406317897108,1,-73.75922493,40.75669189,0.315001533804013
"79",28256.6021125,44975546.9316,105,2,312.371428571429,1006.67753466103,0.438095238095238,0.60952380952381,0.666666666666667,0.333333333333333,44569,0,28.3983261908501,2461.402916781,51,95135.795010134,47.4808052782926,26.6248867933572,64.3462126215488,13.7378713444979,32.1760687988461,56.3196793495025,1.4017925687322,4.63704538884907,0.140630664555808,20.3179648608944,4.0346406927554,45.0652252378158,1482.64515023538,21.5244254406618,2.78400912692041,22.4360345781264,31.1122439699173,43392.4931847051,2.3022274304262,8.5530977282888,61.7550324681177,15.5598018470512,5.12676101435153,3.33609586941921,0.0333047882574335,0,0.0382048979841352,0.780335638369995,0.0126102871488018,0.366065496792079,0.410965004271768,0.933639747910682,1,-73.8497444,40.72245312,0.469581401986931
