"basiccar","pop.total","pop.male","pop.u20","pop.20.64","pop.married","pop.white","pop.black","pop.native","pop.asian","pop.pacific","pop.latino","occupants.1.5","rent.35.income","occ.units","pop.single.hh","hh.size","no.school","poverty","med.income","pop.no.insur","pop.unempl","lan.english","lan.spanish","lan.yiddish","lan.russian","lan.polish","lan.armenian","lan.hindi","lan.chinese","lan.vietnamese","lan.arabic","lan.hebrew","lan.african","city","x","y","R_MeanDiff","NR_CrimeCount","R_CrimeCount","R_MedianDiff","R_SDDiff","R_1DAY","R_1WEEK","R_1MONTH","R_MONTHS","crime.cap"
"15A39",25249.7117494452,51.850790631431,18.6992264883216,72.2990709060351,16.9353424183965,68.858726573547,8.69764105650908,1.16925029388154,7.96660070605503,0.547399821691315,46.8706947093392,8.14691181603244,50.4799162661237,1715.25528271158,24.5718270968506,2.5846463699107,22.6295135820067,25.1806839963623,43700.0358335785,4.01755549479216,6.84038241376238,40.1607782182267,39.7718628926919,0,0,0.0107950004121751,4.21656472433677,0.826226069121559,0.436000205237329,0.268174129457132,0.122374421830319,0.127769492451764,0.808140278285634,1,-118.30941026,33.95127257,48.3809523809524,9885,42,2,128.092183341597,0.197802197802198,0.340659340659341,0.373626373626374,0.0879120879120879,0.393153003032525
"15A43",27581.6071290113,50.6154188938761,20.6345248651064,70.0545608769164,21.2224069331082,85.4985855863994,8.50223291054398,1.56448009194974,7.53907811650692,0.812395365729877,25.4485805317865,1.18529234343496,53.5397588317985,2226.69480832399,20.0042323772459,2.42519958222693,8.87613850821827,13.962828802885,62433.2070101549,11.4941198958102,8.49721536472717,60.1288484644354,16.8511306480447,0.185639789317532,0.0843069040272522,0.149004044183105,4.01984760776023,0.07737193748712,0.270742715316835,0.217802012555222,0.597264368838054,1.43338431139956,0.754642121222193,1,-118.28130584,33.94682536,61.3529411764706,7416,17,1,147.59104866847,0.230769230769231,0.333333333333333,0.358974358974359,0.0769230769230769,0.269491185384252
"15A67",31655.9673326988,51.8942077799368,12.6205656933433,77.6544371369579,20.1190684090433,77.0262318313922,9.60005953350173,1.06079061116196,11.8406356896067,0.683889721625531,16.9074668922121,1.42164401492533,46.3516379736059,1930.99783540518,27.8786006519559,2.01318147561536,4.48318174130362,12.3301169652454,72403.3944361796,5.8597475979421,7.70803881138503,63.8247037542206,12.3811671989732,0,0,0.123432312970682,1.96872429379037,0.57475724896835,0.868715216022357,0.0423338592453765,0.289374221676285,0.414810439879552,0.286147764578822,1,-118.26083436,33.94081706,76.075,10463,40,2,283.511803896624,0.211111111111111,0.344444444444444,0.355555555555556,0.0888888888888889,0.331785785903026
"15A85",32895.5713663374,48.2112268867187,18.6121715965443,68.8022914155081,23.1143738701882,84.0965027072984,8.16868529471575,0.589292695270003,8.97714603404203,0.413515437517851,11.9450855762622,0.155097435945691,42.8852038113104,2315.78687552446,17.9705147241902,2.17232664133889,3.12394329274699,6.71607727943338,97407.9461601294,3.50544592740426,7.17950960859599,71.8917045912483,6.90136405975812,0.0401786009938389,0.0401786009938389,0.124052799379103,0.959159651053665,0.470239135520298,0.629122729358286,0.0382539867561922,0.354861919047432,0.397228686486477,0.481172329490845,1,-118.24661183,33.93630611,235.612903225806,10610,31,5,422.428351117627,0.203389830508475,0.271186440677966,0.305084745762712,0.220338983050847,0.323478193508112
"16A11",29769.39613396,51.2788890834983,29.8397313466851,62.2418421334172,18.513893260799,61.9342261083469,5.21928030615296,1.58162196578369,2.50769653154954,0.243498635211295,90.628009548958,8.00607744024767,60.5795422872237,915.676572746163,18.5830289172569,5.0445156110673,50.0785336263198,23.6484143666886,49218.8400238186,5.83990513938827,9.13842259220831,12.3033814000345,76.4850509226632,0,0,0,0.0322283553673319,0.0041966802163225,0.161339285208241,0.00153599546713787,0.0870956849685457,0,0.0672564235617976,1,-118.2806894,33.93655964,117.260869565217,7657,46,6,312.315825534389,0.186046511627907,0.27906976744186,0.36046511627907,0.174418604651163,0.258755668584512
"16A23",41728.3338827564,49.3193754747507,31.7261567830093,59.6908310619655,19.6334922437167,62.6737839466253,4.19902754932059,0.569474386146137,3.27381325290019,0.0582437068692988,89.2834557832662,5.45935853866045,54.7181830034932,955.642712645447,15.1416983124379,4.4336243616216,47.1582128655698,25.0590035765927,48057.5705459353,5.25191486447544,7.51713665167366,13.3977339123531,75.7568392278184,0,0,0.0215658838956457,0.224987860729018,0,0.158538304758922,0.00307372038980268,0.171372506783421,3.03391669981104e-06,0.121611741943363,1,-118.23431688,33.93638909,201.734693877551,10631,49,6,375.660572387173,0.191489361702128,0.287234042553192,0.340425531914894,0.180851063829787,0.255941203643727
"16A35",32624.4847624415,50.0277114147662,20.8116409124541,63.9891370644344,26.5760842875724,77.1699025461641,5.70224465864603,1.97700611399211,9.19823212440123,1.10447299648642,38.5666118617562,1.66435977596843,52.8615663527311,1595.95559438753,13.1717009728304,3.08830877710229,18.645446416703,14.0504221791697,62829.9126982206,5.7724622021951,5.13688096665445,49.2988171538366,30.3566712418998,0,0,0.052030745356586,8.09943697480431,0.0532912982975077,0.644446697368299,0.125628440526493,0.313392608528713,0,0.109252863856157,1,-118.26811151,33.92707386,54.0625,6588,16,6.5,110.023311923731,0.193548387096774,0.290322580645161,0.387096774193548,0.129032258064516,0.202424652774985
"16A59",26319.8302564813,48.6303005894545,20.3172951966415,65.3372853750811,26.2609160906193,76.3197710087355,2.83822893844606,1.13856968849792,8.60919189581005,0.428652449519607,28.2611147230508,2.20893878338687,54.1802201692508,1644.15705674026,13.6290269484163,2.56880344546535,16.7561480230076,13.7542031508693,58274.9092431387,3.85405494194614,5.87030886035953,43.1252101781829,21.0091661689181,0,0,0.10237839837446,22.775584626705,0.142647276957515,0.556164800078486,0.182426412786872,0.289662357931547,0,0.0341462175502271,1,-118.25427357,33.79458908,176.6,4878,20,3,393.558582544882,0.175,0.325,0.375,0.125,0.186095425094691
"16A77",23021.6507427528,48.0669145809198,24.9495778538321,61.2732769531156,24.6734967977576,78.6816037286681,2.46205048255279,0.722825301341852,10.0973305695246,0.210084217129485,53.2882864292465,5.54742492893012,57.0273742007937,1034.8090676461,15.4909621727403,3.47667838337905,26.893589559444,18.7762906040893,56159.7158527165,4.60486093336565,6.54054519451291,27.5748614378301,42.0571729754248,0.000301386150770728,0.00024261191838068,0.000349053514140798,9.22160920306969,0.0967735056403372,1.04830970271474,0.00957458043915807,1.22118887441032,0.143128458093384,0.000350439437660983,1,-118.24710772,33.77779965,31.4090909090909,6684,22,1,79.3189217147544,0.264150943396226,0.320754716981132,0.339622641509434,0.0754716981132075,0.29129101448605
"16A81",36967.7771494121,49.0576618293095,25.4594125521582,64.4310512566388,21.2245244206472,70.404722310689,2.99829574292201,1.29244686379422,7.44532479295382,0.398231451655741,73.0429800166099,5.58696659722649,57.5912154381177,924.875575661333,16.1819256724753,3.94308000994606,37.4560432944995,18.9856950371094,49053.5815067067,8.81179764358486,5.476253001712,17.8629047006482,64.6955573808469,0.0511859178592343,0.0241719364797497,0,6.00883443136575,2.91466168916885e-05,0.690833155406664,0.862909144016553,0.0605788769020802,6.80333585256201e-05,0.0350926968551449,1,-118.27239574,33.76645715,157.766666666667,9833,30,5.5,285.564737914592,0.206896551724138,0.275862068965517,0.327586206896552,0.189655172413793,0.2667999203776
"17A23",44278.8721993194,48.7673146749685,21.0440786248828,61.1876789573329,30.2793215322067,60.7487820326542,4.83860974683598,1.00801226582676,29.469786971662,0.473717168510902,18.9762965099922,1.12723957011115,50.4064657297669,1690.28608111335,11.8500464655006,2.8329172434373,7.92869017766056,7.29793766703528,92369.2386577242,5.65005839869521,3.9907310812129,52.3122196602739,12.6261412774089,0.0135655986429101,0.0135655986429101,0.118695534347061,2.66223901171084,0.544408318515862,2.62556577975533,0.843898184580778,2.0797796955271,0.750301023112791,0.384996284354699,1,-118.26241821,33.7321871,379.666666666667,9504,21,3,508.897075382963,0.175,0.3,0.3,0.225,0.215113879981487
"17A35",50732.7161764429,49.7238694249461,23.6975849474447,58.1244190118241,31.2154393474542,65.906138695938,4.54635319516208,0.922182880706139,24.3292283491406,0.638857952468047,19.7220049897823,0.616652162916941,46.0362097812853,1268.1831560085,9.62348331615337,3.24722136397824,7.02349375675634,5.92357635470905,101764.223651552,3.72244095947994,4.19598576317694,53.0511953142909,12.8437749519073,0.015789671505895,0.015789671505895,0.143815524430605,6.93619700410181,0.532585345357957,1.7449856181352,0.591373063557899,2.4228272829141,0.638799490497462,0.30585479563456,1,-118.30216915,33.72095133,274.970588235294,10374,34,18,568.051986806485,0.166666666666667,0.266666666666667,0.3,0.266666666666667,0.205153612588021
"17A49",42949.4372834687,49.4692979625255,22.0544381580068,63.1639124813225,26.6366918278225,61.579280849734,7.19496522898824,1.17742569436669,17.055549327221,0.441707007687052,37.585644355045,1.87202627053973,48.8345931428674,1820.74313749333,13.3956317217239,3.07911462659689,13.2402160405507,10.8594101915723,72631.6893664994,3.48883048138239,4.66361566141709,45.8943862690714,27.1734901676053,0,0,0.172036131212418,5.05441358827733,0.238536847514408,1.13382593309305,0.501753886525154,0.985370625395972,0.221101529806087,0.0643025217153184,1,-118.47141565,34.31043465,264.789473684211,9781,19,4,541.706109225224,0.171428571428571,0.285714285714286,0.371428571428571,0.171428571428571,0.228175282840598
"17A67",34243.1192966336,50.4514631045608,24.6868351416081,64.7806052837095,19.0410366300337,52.9815442020206,10.5429563594426,1.31074743185005,18.1703740370484,0.395672288557396,39.177211279728,7.5593357313725,59.1088611171976,1593.91898123694,16.6335540817087,2.86334875394952,12.5692293282885,26.7477691088993,48591.1230486813,4.5188510398093,5.37774841956144,43.5357434685806,28.7578405176065,3.42766570916567e-05,3.42766570916567e-05,0.0613023522897606,2.24378780570238,0.822061925132891,1.95342259633808,0.707629156356015,2.18091697129417,0.312502017893296,0.161867226692235,1,-118.44474158,34.23397147,91.1363636363636,8710,44,1,250.631629150543,0.252525252525253,0.303030303030303,0.323232323232323,0.121212121212121,0.255642598566089
"17A81",25301.7419494007,48.3553287221891,23.5606841759503,62.9175343861287,24.3012800034064,57.2416466276478,4.73597512206445,0.748168818242175,17.3857862455626,0.553976615611682,44.0542899951334,4.27324526015096,45.5382203293051,1767.76814291142,14.8455765329492,2.98903924715437,17.4751606304715,12.4361245955257,68057.507046619,7.34995305408615,4.93529508178671,42.0306668574905,34.4171030223223,0.0512653834472428,0.0512653834472428,0.000284159434415963,0.986885524664522,0.346930016985969,0.98480893593702,2.54037734657327,2.03355914340874,0.252984671250731,0.0874704009605208,1,-118.45251184,34.22779321,77.9677419354839,11298,31,3,206.522070470441,0.174603174603175,0.333333333333333,0.380952380952381,0.111111111111111,0.447755732496843
"17A95",25762.4806966413,48.8371195461598,22.9432346786815,61.979385191952,26.67148015693,63.4515620171638,6.01990547291394,0.742060807659109,16.7779174801393,0.134661032508081,36.6643168690186,2.72654756009191,56.0532915809989,1417.59705931254,13.1679394943225,3.02841986115249,11.6104554581166,9.67438797747161,88508.1601896429,8.26374119388082,5.00351895947502,46.210868607553,29.0575640121502,0.0232763135872104,0.0232763135872104,8.08184817903695e-05,3.4947510082716,1.08708372052858,0.336716082395087,0.318584867503763,2.00748943817742,0.0116351846959658,0.166923576390804,1,-118.49846346,34.18787491,87,7905,17,4,215.392664684757,0.176470588235294,0.323529411764706,0.352941176470588,0.147058823529412,0.307501443408468
"18A1",11677.60089741,48.2251029286512,35.045880943874,58.6016480689468,15.2814830582709,29.1761033701039,25.5613289714781,0.76471254805622,0.569764621011761,0.00459157501077652,72.8536513044158,9.57047185759102,67.3265671953846,1440.28841706491,15.2818986589378,4.01801880647247,43.9146997171695,32.4246084034633,26914.3494314225,6.75106050381553,7.7263505611486,27.9844574366588,63.9849081554086,0,0,0,0,0,7.19447667547779e-06,0.384160773135461,0,0,0.00345943741298531,1,-118.53907514,34.19070134,182.966666666667,7229,30,1,529.452839444083,0.257142857142857,0.314285714285714,0.342857142857143,0.0857142857142857,0.621617407870994
"18A17",14518.6720828476,46.0631293938445,36.9445765197362,55.8298384116856,14.3049923468129,31.8500175250201,31.4801855168333,1.35727161942643,0.464007656664334,0.00135854949097449,69.6813091350306,8.94617778702346,68.2071249225771,1381.31971519265,16.0199888811453,4.17789462107423,44.0020457867828,40.031872899535,31023.2448214845,7.75804076942032,6.44087944998933,29.2370067528912,58.1250715098469,0,0,0,0,0,4.05548274438659e-05,0.000611965044834285,0.000505929475835571,0,0.0966643190787065,1,-118.54032436,34.21090184,149.565217391304,6628,46,2.5,375.665019350065,0.208333333333333,0.3125,0.364583333333333,0.114583333333333,0.459683913371436
"18A26",14625.032317869,46.3057220028771,41.9367882619113,52.5164595939886,11.4979893759715,36.1014387918784,19.9229519853414,0.270836673234353,1.15254064281483,0.222151524586159,78.2917028950129,6.94522630159568,59.2307964990819,1258.73929840384,11.8848313756995,3.61258845663312,46.8552357112662,45.6570509968726,27983.8094707022,9.002967863607,8.46073087791854,22.0012248759063,63.5614390051194,0,0,0,0,0.0887685706165191,0.0810249724803102,0,0,0,0.000169489204133376,1,-118.4859732,34.2057342,298.588235294118,6097,17,35,585.57226911197,0.153846153846154,0.192307692307692,0.307692307692308,0.346153846153846,0.418050358256635
"18A3",14747.4006870308,46.3194308293568,35.6944289672975,57.5886286437986,15.5323578034679,29.3074159811126,25.5875039219019,0.18992358611002,0.18673166392762,1.39474183350709e-06,74.0592848307615,11.4631099945917,66.6681824188536,1195.76391906682,13.9794330172961,4.40251253223635,51.5343843503782,32.8466485370871,34544.4845388743,8.67896007315296,10.8457407201714,25.2984704575362,61.8068919293978,0,0,0,0,0,0.00239562561635919,0.0609861468006807,0,0,2.57686247506554e-06,1,-118.54463449,34.15436033,298.235294117647,7465,17,6,608.410996922697,0.161290322580645,0.290322580645161,0.290322580645161,0.258064516129032,0.507343643722913
"18A34",16631.6712593296,49.044434142088,33.7542321454197,59.3782574319598,13.9336421258629,38.4175549303851,29.6498112124907,1.08047465455117,0.677297792321166,0.0578823694021668,67.8861418606965,5.96384829689812,62.9856291749302,1392.66703876901,16.0724207727969,4.03133965469818,40.5707493152973,30.2960447263255,35980.8988838959,6.89751900780221,7.6470415888468,32.0306705418367,60.7976942518297,0,0,0,0,0,0.144079612041754,0.00010267494995257,0,0,0.000103979760379378,1,-118.49909875,34.14959291,349.290322580645,7583,31,4,740.527838484073,0.209677419354839,0.290322580645161,0.32258064516129,0.17741935483871,0.457801256487011
"18A35",15083.2762684736,48.0586107895224,42.2678825774664,53.1249934967394,10.289409762333,40.2107249085981,32.4699497016855,0.200906523408916,0.734547687662223,0.711134710106834,67.9681539499735,6.42341551526204,59.7367526828821,1196.82057185423,11.8904296150676,4.31696649626614,49.6366706408962,49.0965873492561,26982.1346742745,5.38944287163387,12.3859972494403,31.5980427598532,52.6065342677579,0,0,0,0,3.83341946650379e-05,0.00228361272943136,0,0.000103784796378427,0,4.71598637332333e-08,1,-118.28542359,34.12880931,252.896551724138,7286,29,24,409.390605031045,0.176470588235294,0.254901960784314,0.294117647058824,0.274509803921569,0.484974210496263
"18A41",14804.5225386222,47.5229067211369,32.2418728434429,58.4980234214842,15.4978037035904,26.6701000768722,35.8871540184481,1.32477282631521,1.00105685170209,0.568510367911117,63.0600456836358,12.1705158495876,69.8029029719056,1097.22121141654,17.4188732272067,3.84131259643654,43.798720471228,36.6197989536242,32463.4044725778,5.00146413705936,7.36910801708292,36.3034620480497,55.391491450208,0,0,0,0,0,2.50033886854674e-05,8.29359229015428e-05,0,0,0.000196277200191696,1,-118.18994663,34.12267544,110.90625,7572,32,2,448.867992619642,0.197183098591549,0.352112676056338,0.352112676056338,0.0985915492957746,0.513626831271498
"18A49",13742.6923024106,47.0188435982102,40.5323411114698,53.0443319098269,14.2334972411681,46.9264769786235,21.7896484299095,1.61941591770984,0.687077811603024,0.469998792856939,75.9629155040068,7.65265845107131,70.1257371270236,1382.09288147984,14.8766489337565,4.85899864195123,51.6422700724437,41.1314363357449,33569.4056427691,6.88745431748887,8.65736084707505,24.597200475178,63.0415639295709,0,0,0,4.25317256884899e-06,0,0.050951611714134,2.02025697020326e-05,2.75637022464519e-07,0,0,1,-118.20189848,34.10856536,195.2,4372,20,6,432.529962454687,0.189189189189189,0.27027027027027,0.324324324324324,0.216216216216216,0.319588032923476
"18A63",12258.7696122882,46.4857699944522,34.8982226139027,57.6323276712784,14.5431521691652,30.1683390793979,34.9930431087191,1.02682624376968,0.536917257959514,0.113746120552586,64.0094615111262,7.92721559242904,59.3321707206504,1007.13743106101,14.5339841999212,3.99139367577435,40.6359604190973,33.5197183037484,33874.0691676974,7.14941317642879,8.45519353669887,33.0890404170069,58.8856049144204,0,0,0,0.000220097170466186,0,0.098301320380654,0,0.0963205149879019,0.000195641929303277,0.369711659809753,1,-118.29031974,34.09657686,145.904761904762,4895,21,2,490.277768694635,0.195652173913043,0.347826086956522,0.347826086956522,0.108695652173913,0.401019038246073
"18A97",19811.5883904149,49.4223511262848,29.106215114683,60.8868251925244,18.925644491363,33.4211793465623,24.3591939416281,0.827543869955293,12.0929969024572,0.0950405445298678,61.0143650582069,9.91352202450268,61.4384130295247,1177.52637308669,14.938476619308,3.5273087960741,30.111977670914,23.9212141316801,44943.0471707097,5.77902533053565,6.23447032821162,33.9713619018397,50.01530241377,0,0,0,9.65755139581172e-05,0.0393625310181082,0.69408190967441,1.25600054634559,0.00996783467059106,7.63452579322497e-05,0.479228298223856,1,-118.26682369,34.09752518,116.931034482759,6389,29,2,386.217363950339,0.21875,0.328125,0.375,0.078125,0.323951814136473
"19A1",31343.9067146806,48.9236187370286,29.3289860773352,61.1158299061858,20.4310688572544,76.2982462407788,1.86746444677683,0.488786351453426,6.73895834115707,0.221156244450051,83.9835787683819,5.08811144773183,51.9464934564885,1166.33103352299,14.952297960441,4.05757161283584,33.8881791315154,17.3209934540444,65313.8548097528,5.99352967779539,4.74087161180671,21.2387892828063,66.3163027963947,0,0,0,0.406888467499135,0.0025509083048899,0.453485980751712,0.32675813346885,0.507365469485334,0.0190850856186851,0.00618116389190251,1,-118.24408612,34.08540971,191.540540540541,7667,37,5,413.184757879746,0.138461538461538,0.292307692307692,0.323076923076923,0.246153846153846,0.245789399200568
"19A43",22929.1981520084,49.2853149210137,23.5857198254213,62.5762889711624,24.207735547851,61.2265463146167,2.27132950510915,1.30841571588159,9.24068643716497,0.0283528430624461,73.8528510045201,3.22755768659973,54.3381861852262,1058.72573443944,14.6986196068847,3.72390770040199,29.2870643423565,11.5511621716388,61406.6228006049,4.56455450001261,5.81145979963669,27.6112950301172,54.894889546897,2.92013546858969e-05,2.92013546858969e-05,0.0690531675868052,0.561591818920411,0.184317463342753,0.252332138431272,0.157905244701005,1.71074669551452,0.0232728135753576,0.0135270549554557,1,-118.2899952,33.99497789,131.142857142857,6513,28,5.5,293.192227966027,0.188679245283019,0.283018867924528,0.339622641509434,0.188679245283019,0.285269461087852
"19A61",37799.3099493174,50.2064318820929,34.3255997904501,59.6965088985342,15.9526428343837,41.3820303645479,3.86571356070841,0.446698154549683,13.0423466014267,0.583980239121168,75.7770249780788,11.2529008732813,57.3077056024738,1107.42070935847,15.7125278472022,3.81901660362106,39.5741329318985,32.6799491679572,42694.0337934514,7.94436995120679,7.27036392692912,14.3292812693642,64.5517382144998,0.0396499649595008,0.0396499649595008,2.64360409688692e-07,0.968423129490943,0.0580506915171873,0.537854402441615,0.493415423472473,0.322155162072361,5.83791442335311e-05,0.327761069858871,1,-118.30597056,33.99754841,77.8372093023256,10640,43,4,224.094147968954,0.166666666666667,0.321428571428571,0.392857142857143,0.119047619047619,0.282624207011295
"19A7",48423.6438354933,48.4630054016932,30.0381365269355,59.7842960522882,21.5710191408668,74.2844737282719,4.4863987121468,2.76235637440403,5.42385100545272,0.0586396313397661,76.9637541355684,2.96939028200974,56.8194529919665,1246.34245247872,13.4860529993844,4.04722272025233,30.9831961944899,15.651430191617,62631.1212957269,6.30344447772068,5.0954695783453,28.8270692719699,56.2087651355235,0,0,0,0.226950762405968,0.036989639996069,0.225436426011824,0.0425650527265674,0.113182664040879,0,0.0805068049491324,1,-118.3344886,33.98851656,162.263157894737,10685,38,2.5,469.571667051864,0.189873417721519,0.329113924050633,0.354430379746835,0.126582278481013,0.22144141065527
"19A75",23469.8206677911,48.2022753489204,29.7091826511105,60.4577648051654,21.4948594941067,50.3545060908191,3.23220490444328,0.499424708030522,19.5988966711886,0.423320182388576,69.8361765177898,4.40023980959359,54.1108475802446,1147.42406378228,15.8726485858349,3.9358432072499,33.3018871302448,20.1637751974453,49253.8451187584,8.43541264139673,6.95035713929632,14.966718399573,58.3694673591476,1.99424701024842e-05,1.99424701024842e-05,0.000109109496814234,2.91667604815005,0.119265274101622,0.378945367690908,0.2238028454576,0.768949783858797,0,0.0172114796462459,1,-118.28714808,33.98253425,378.2,4777,15,99,587.133496623334,0.136363636363636,0.181818181818182,0.318181818181818,0.363636363636364,0.204177103346014
"19A79",36673.292132074,50.1438246395063,24.7180189646148,64.2101954900458,23.6789005490529,61.9042152129337,1.73272817706757,0.975862837185955,11.8604149306234,0.0617869559507378,76.4543694574621,4.79156940641852,59.618965211558,1237.26891131951,16.9210579672195,4.38725021144161,37.4747746033782,10.195876987243,68455.3918836761,8.67908197533716,6.51751852655527,19.8534910996882,62.6366951073884,0.00817250311120121,0.00817250311120121,0.0245288099396729,2.49263852299027,0,0.304279943493421,1.01435304452094,0.267050682746737,0,5.21791709617676e-05,1,-118.3045882,33.96721188,222.291666666667,6970,24,6.5,617.523699891378,0.177777777777778,0.288888888888889,0.377777777777778,0.155555555555556,0.19071099411561
"19A85",24963.8445687599,50.9012758850237,35.0724250740202,59.4693154337078,16.3195330580459,52.4808775327007,2.97094127974421,0.953352808193323,8.54926914201532,0.164493871434837,85.1584648161938,13.2442694751878,62.8341195073294,1044.23351934331,16.3904861424707,3.88064913865639,48.7538249750366,40.0928618189558,30609.6442507618,9.02934754214876,8.83192891295806,9.8964235191467,72.0306562272771,0,0,0,0.285378306314778,0.100727778419325,0.198142434418448,0.0730867972116619,0.147933668790204,0,0.276960673797974,1,-118.28057639,33.97126882,111.51724137931,8089,29,14,222.344909140483,0.130434782608696,0.239130434782609,0.369565217391304,0.260869565217391,0.325190295815212
"19A93",25999.5063865573,48.5563721870079,28.9808759839109,61.6125012219695,20.0523889074528,38.4398872192019,2.65648231658764,1.39244085238479,19.1015243776482,0.159631697377971,69.3024983090635,8.23212795235428,59.9407259903116,1314.50002039303,14.8627546479066,3.77865207098458,36.0748182191194,23.2377331656206,42049.4947374226,5.156932928515,7.06509359179589,15.095500333001,57.6618110266779,0,0,0.0125968205014136,4.2042701347526,0.145953930573009,0.200414746806004,0.579700036236462,0.00138455193646799,4.24112294660199e-07,0.14638112517315,1,-118.26288766,33.96745697,94.1212121212121,7727,33,2,176.163056139716,0.208955223880597,0.298507462686567,0.358208955223881,0.134328358208955,0.298467204900944
"1A1",28470.171987459,62.7630176224783,12.9386204391208,73.5237604584631,17.7396890636762,33.8404311336225,15.3755990386903,1.88309469829209,38.1618504443528,0.407173324864465,30.6804154110374,14.8238388414971,51.2458148148596,1097.23604070614,25.3232077125362,1.89549071652058,37.2439368043195,29.2838945441414,42414.7028425781,8.0334035024713,3.43091888771483,34.078521645123,23.5738049834531,0.0370833640150927,0.0370833640150927,0.140498096496898,0.106123884204606,0.198078331391988,19.9713712789601,2.5391512168453,0.365343116244919,0.109468633240208,0.139031077749224,1,-118.25880559,34.02855243,78.125,9176,40,1.5,208.518607360074,0.227272727272727,0.318181818181818,0.340909090909091,0.113636363636364,0.323707212027367
"1A29",8315.9660822428,64.6912357994853,4.84550105834344,79.3766680483975,13.5893185758429,32.2046811170386,36.8892881658962,2.6958356536941,22.5833029779027,0.951831349503828,18.8307790179717,5.99863782323735,44.5929373016769,2163.99292937742,18.8619785404738,1.06700728592313,24.8937434942994,54.9743919554323,26774.7688981104,3.83500995625189,7.09829401560889,61.9260473477148,15.2078987394955,0,0,0,0.00407831797839629,0.000436082626769572,2.4929589901168,0.185797399026371,0.166401064001029,0.00849665434825727,0.0339977715034725,1,-118.27400216,34.01481726,64.0882352941177,8903,34,1,326.813390145829,0.231707317073171,0.353658536585366,0.390243902439024,0.024390243902439,1.07467970787944
"1A35",6436.50931537935,63.2078919576138,2.06982631830978,89.9731774396627,12.1941443897671,50.8693399529723,28.6421257826502,5.56577960706761,13.5535260772628,1.15266301719478,14.6643191580354,12.8514913245969,45.2699607288561,2851.75424343736,34.9573639198504,1.22942744102788,13.1986617276975,37.7931259984807,31431.6578298986,15.2828996213383,7.6272729333962,70.5192436145814,12.6193806415197,0,0,0,0.232407161111421,0,0.96657032258967,0.00462638324170459,0.473587517644062,0.00136709763036847,0.018824682372543,1,-118.26625586,33.98981775,42.6,12091,50,1,198.840927089255,0.252173913043478,0.31304347826087,0.4,0.0347826086956522,1.88627086594754
"1A41",5459.24366304619,53.6986124334208,3.64978802211856,68.2852075530005,23.4408760512492,43.9810449491745,10.7833572151169,1.9733722174182,39.8988738675603,0.442800122193714,13.3000533879831,8.17853863492908,32.1500601708906,2700.4227366652,29.44536142196,1.24142156108413,16.5180560589374,32.1921328892167,36101.3557092875,0.304759943293532,5.03067871295956,46.4598193567925,10.259834829053,0,0,0,0.763334899255046,0.798449881867524,7.42125580392035,0.889504769979021,0.312079399560778,0.854698723644138,0,1,-118.23647775,34.02582464,35.2558139534884,8802,43,1,141.425749158054,0.232323232323232,0.333333333333333,0.393939393939394,0.0404040404040404,1.62018780364616
"1A61",7309.96527504787,50.9545408022805,15.3308772604262,73.9185170953431,16.15492031053,40.3139968452671,11.8539219235782,0.904977666309015,30.2921283518506,0.465420245525322,31.8005982043554,12.0476829419555,42.1718667171277,2061.82195513339,27.2990897356881,1.64288302794621,17.4306807622664,32.9357971151411,55210.1567843689,0.751790518544572,4.19848197566691,35.9625480536235,26.1958447162561,0,0,3.08283413770986e-06,0.614066476385647,0.707981952672623,4.11919081199499,0.602285033528868,0.655334927010894,1.19880165609308,1.28503155498926,1,-118.27054215,33.98058752,30.2051282051282,11490,39,1,103.677429784373,0.235955056179775,0.325842696629214,0.370786516853933,0.0674157303370786,1.57716207481225
"1A85",5357.92795144581,51.8638044910613,13.1716241415819,76.6030458391016,16.3904198791798,47.3249035276144,15.3025682632782,1.64759783487351,23.7715037038813,0.808314635972262,28.9513788010287,10.7279196193246,45.789247288603,2592.17306269098,30.0335094523252,1.5251041249751,15.4411673337706,31.7965752711921,47561.7701143749,0.537744910945038,5.3558943370904,46.4961319071003,22.9090450947553,0,0,0,0.0018767297459123,0.00213658463380785,3.90419182783074,0.492110414456596,0.44801201949888,0.125419625374135,1.46968654994026,1,-118.46648739,33.98247417,108.7,6407,10,2,286.041974386822,0.19047619047619,0.333333333333333,0.333333333333333,0.142857142857143,1.19766448114861
"20A1",23474.703142027,46.7355248057749,18.9055352169804,69.4319325382654,22.6006354420804,39.9458325733523,6.35800202912271,0.634912895947483,43.2231115990363,0.262187968662167,28.2300725389273,6.2001741898347,48.2555332240995,1637.97044352932,19.3359866930613,2.52327055331085,15.4582902396088,12.4356090934906,52958.8328313791,11.0621246827926,4.74808237612821,33.2236598881963,24.6267838667326,0,0,0.123444938140285,0.0870745721877458,0.246836760448428,0.988546022001789,0.476537771856373,0.187759227985818,0.0428357510438818,0.127995932700309,1,-118.44200839,34.01214748,75.75,5476,24,3,173.24731003621,0.208333333333333,0.291666666666667,0.354166666666667,0.145833333333333,0.234294762609939
