"ADDR_PCT_CD","CMPLNT_NUM","BORO_NM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","CRM_ATPT_CPTD_CD","HADEVELOPT","JURIS_DESC","KY_CD","LAW_CAT_CD","LOC_OF_OCCUR_DESC","OFNS_DESC","PARKS_NM","PD_CD","PD_DESC","PREM_TYP_DESC","RPT_DT","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","Lat_Lon","RPT_DELAY","COUNT","RPT_DELAY_1DAY","RPT_DELAY_1WEEK","RPT_DELAY_1MONTH","RPT_DELAY_MONTHS","RPT_DAY","CMPLNT_DAY","RPT_MONTH","CMPLNT_MONTH","x","y","R_MeanDiff","NR_CrimeCount","R_CrimeCount","R_MedianDiff","R_SDDiff","R_1DAY","R_1WEEK","R_1MONTH","R_MONTHS","lat","lon","lon.1","lat.1","optional"
"109",551316986,"QUEENS",2016-10-29,"02:30:00","10/29/2016","03:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",153,"RAPE 3","RESIDENCE - APT. HOUSE",2016-10-31,NA,NA,NA,NA,"",2,1,0,1,0,0,"Monday","Saturday","October","October",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",803426452,"QUEENS",2016-07-28,"12:00:00","07/28/2016","13:30:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",153,"RAPE 3","RESIDENCE-HOUSE",2016-07-28,NA,NA,NA,NA,"",0,1,1,0,0,0,"Thursday","Thursday","July","July",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",964318755,"QUEENS",2016-01-11,"05:00:00","01/11/2016","14:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",155,"RAPE 2","RESIDENCE - APT. HOUSE",2016-06-04,NA,NA,NA,NA,"",145,1,0,0,0,1,"Saturday","Monday","June","January",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",361084523,"QUEENS",2016-05-07,"20:20:00","05/08/2016","12:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","HOTEL/MOTEL",2016-05-14,NA,NA,NA,NA,"",7,1,0,1,0,0,"Saturday","Saturday","May","May",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",267058046,"QUEENS",1986-02-07,"21:00:00","","","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE - APT. HOUSE",2016-04-16,NA,NA,NA,NA,"",11026,1,0,0,0,1,"Saturday","Friday","April","February",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",322371215,"QUEENS",2016-02-20,"12:00:00","02/20/2016","12:15:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE-HOUSE",2016-03-23,NA,NA,NA,NA,"",32,1,0,0,0,1,"Wednesday","Saturday","March","February",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",943335737,"QUEENS",2017-12-24,"03:10:00","12/24/2017","03:20:00","ATTEMPTED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",159,"RAPE 1,ATTEMPT","RESIDENCE-HOUSE",2017-12-24,NA,NA,NA,NA,"",0,1,1,0,0,0,"Sunday","Sunday","December","December",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",121325928,"QUEENS",2017-11-13,"00:30:00","11/13/2017","00:40:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE - APT. HOUSE",2017-11-13,NA,NA,NA,NA,"",0,1,1,0,0,0,"Monday","Monday","November","November",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",851505257,"QUEENS",2017-10-30,"04:00:00","10/30/2017","08:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE - APT. HOUSE",2017-11-08,NA,NA,NA,NA,"",9,1,0,0,1,0,"Wednesday","Monday","November","October",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",987876151,"QUEENS",2017-10-27,"04:00:00","10/27/2017","08:00:00","ATTEMPTED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE - APT. HOUSE",2017-11-08,NA,NA,NA,NA,"",12,1,0,0,1,0,"Wednesday","Friday","November","October",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",982228815,"QUEENS",2015-01-01,"17:00:00","12/01/2016","17:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","COMMERCIAL BUILDING",2017-11-03,NA,NA,NA,NA,"",1037,1,0,0,0,1,"Friday","Thursday","November","January",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",110075989,"QUEENS",2007-09-01,"00:01:00","06/30/2008","23:59:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE - APT. HOUSE",2017-10-30,NA,NA,NA,NA,"",3712,1,0,0,0,1,"Monday","Saturday","October","September",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",971890646,"QUEENS",2017-08-17,"01:39:00","08/17/2017","07:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE - APT. HOUSE",2017-08-17,NA,NA,NA,NA,"",0,1,1,0,0,0,"Thursday","Thursday","August","August",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",625476411,"QUEENS",2017-06-15,"21:00:00","06/16/2017","00:30:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","COMMERCIAL BUILDING",2017-06-16,NA,NA,NA,NA,"",1,1,1,0,0,0,"Friday","Thursday","June","June",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",715732292,"QUEENS",1981-01-01,"00:01:00","","","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE-HOUSE",2017-05-30,NA,NA,NA,NA,"",13298,1,0,0,0,1,"Tuesday","Thursday","May","January",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",745578937,"QUEENS",2017-05-05,"18:30:00","05/05/2017","21:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",153,"RAPE 3","RESIDENCE - APT. HOUSE",2017-05-08,NA,NA,NA,NA,"",3,1,0,1,0,0,"Monday","Friday","May","May",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",883360591,"QUEENS",2017-01-24,"00:01:00","","","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",153,"RAPE 3","RESIDENCE-HOUSE",2017-04-24,NA,NA,NA,NA,"",90,1,0,0,0,1,"Monday","Tuesday","April","January",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",590098669,"QUEENS",2017-02-01,"12:00:00","02/10/2017","16:30:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",153,"RAPE 3","RESIDENCE - APT. HOUSE",2017-03-03,NA,NA,NA,NA,"",30,1,0,0,1,0,"Friday","Wednesday","March","February",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",190440164,"QUEENS",2017-01-28,"16:00:00","01/28/2017","17:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE-HOUSE",2017-02-10,NA,NA,NA,NA,"",13,1,0,0,1,0,"Friday","Saturday","February","January",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",397135055,"QUEENS",2006-01-01,"16:00:00","12/31/2012","16:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","FRONT OF","RAPE","",157,"RAPE 1","RESIDENCE - APT. HOUSE",2017-02-08,NA,NA,NA,NA,"",4056,1,0,0,0,1,"Wednesday","Sunday","February","January",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"109",477489394,"QUEENS",2013-03-01,"18:15:00","01/25/2017","18:15:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","COMMERCIAL BUILDING",2017-01-25,NA,NA,NA,NA,"",1426,1,0,0,0,1,"Wednesday","Friday","January","March",-73.98169683,40.77939053,552.78021978022,47280,91,13,1904.77697616748,0.307692307692308,0.142857142857143,0.153846153846154,0.395604395604396,-73.98169683,40.77939053,40.77939053,-73.98169683,TRUE
"110",670989282,"QUEENS",2015-10-04,"18:00:00","11/22/2015","20:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",155,"RAPE 2","RESIDENCE - APT. HOUSE",2015-12-02,NA,NA,NA,NA,"",59,1,0,0,0,1,"Wednesday","Sunday","December","October",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",542478504,"QUEENS",2015-11-27,"07:10:00","11/27/2015","07:30:00","ATTEMPTED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",159,"RAPE 1,ATTEMPT","RESIDENCE-HOUSE",2015-11-27,NA,NA,NA,NA,"",0,1,1,0,0,0,"Friday","Friday","November","November",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",622598632,"QUEENS",2014-01-01,"08:00:00","12/31/2014","23:59:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",155,"RAPE 2","RESIDENCE-HOUSE",2015-11-25,NA,NA,NA,NA,"",693,1,0,0,0,1,"Wednesday","Wednesday","November","January",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",408658532,"QUEENS",2015-10-15,"23:00:00","10/15/2015","23:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE-HOUSE",2015-10-20,NA,NA,NA,NA,"",5,1,0,1,0,0,"Tuesday","Thursday","October","October",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",491254383,"QUEENS",2008-01-01,"08:00:00","12/31/2008","23:59:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",153,"RAPE 3","HOSPITAL",2015-10-13,NA,NA,NA,NA,"",2842,1,0,0,0,1,"Tuesday","Tuesday","October","January",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",863837726,"QUEENS",2011-10-05,"00:01:00","10/05/2011","23:59:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",155,"RAPE 2","RESIDENCE-HOUSE",2015-10-05,NA,NA,NA,NA,"",1461,1,0,0,0,1,"Monday","Wednesday","October","October",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",496990438,"QUEENS",2015-04-06,"00:01:00","04/30/2015","23:59:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE - APT. HOUSE",2015-08-28,NA,NA,NA,NA,"",144,1,0,0,0,1,"Friday","Monday","August","April",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",385788358,"QUEENS",2015-05-15,"14:00:00","05/15/2015","15:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",155,"RAPE 2","HOTEL/MOTEL",2015-08-21,NA,NA,NA,NA,"",98,1,0,0,0,1,"Friday","Friday","August","May",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",521198248,"QUEENS",2014-03-01,"19:30:00","","","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",155,"RAPE 2","RESIDENCE-HOUSE",2015-08-12,NA,NA,NA,NA,"",529,1,0,0,0,1,"Wednesday","Saturday","August","March",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",932113555,"QUEENS",2014-08-24,"21:30:00","08/24/2014","22:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE - APT. HOUSE",2015-08-06,NA,NA,NA,NA,"",347,1,0,0,0,1,"Thursday","Sunday","August","August",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",561208601,"QUEENS",2015-01-24,"23:00:00","07/25/2015","01:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE - APT. HOUSE",2015-08-04,NA,NA,NA,NA,"",192,1,0,0,0,1,"Tuesday","Saturday","August","January",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",574714021,"QUEENS",2015-07-20,"15:00:00","07/20/2015","15:30:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE - APT. HOUSE",2015-07-21,NA,NA,NA,NA,"",1,1,1,0,0,0,"Tuesday","Monday","July","July",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",634707009,"QUEENS",2015-07-19,"18:00:00","07/19/2015","18:05:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE - APT. HOUSE",2015-07-20,NA,NA,NA,NA,"",1,1,1,0,0,0,"Monday","Sunday","July","July",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",559105330,"QUEENS",2015-05-21,"15:30:00","05/21/2015","15:45:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","PUBLIC SCHOOL",2015-05-21,NA,NA,NA,NA,"",0,1,1,0,0,0,"Thursday","Thursday","May","May",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",300570772,"QUEENS",2015-05-03,"20:17:00","05/04/2015","08:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE - APT. HOUSE",2015-05-07,NA,NA,NA,NA,"",4,1,0,1,0,0,"Thursday","Sunday","May","May",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",654104495,"QUEENS",2015-05-04,"17:14:00","05/04/2015","18:40:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",155,"RAPE 2","RESIDENCE - APT. HOUSE",2015-05-04,NA,NA,NA,NA,"",0,1,1,0,0,0,"Monday","Monday","May","May",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",478161513,"QUEENS",2011-01-01,"00:01:00","06/30/2014","23:59:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",155,"RAPE 2","RESIDENCE - APT. HOUSE",2015-03-23,NA,NA,NA,NA,"",1542,1,0,0,0,1,"Monday","Saturday","March","January",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",732727248,"QUEENS",2015-01-11,"15:30:00","02/26/2015","12:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",155,"RAPE 2","RESIDENCE - APT. HOUSE",2015-02-27,NA,NA,NA,NA,"",47,1,0,0,0,1,"Friday","Sunday","February","January",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",212021135,"QUEENS",2012-10-06,"00:01:00","10/06/2012","23:59:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",153,"RAPE 3","HOTEL/MOTEL",2015-02-07,NA,NA,NA,NA,"",854,1,0,0,0,1,"Saturday","Saturday","February","October",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",922804951,"QUEENS",2015-01-27,"19:00:00","01/27/2015","19:15:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE-HOUSE",2015-02-02,NA,NA,NA,NA,"",6,1,0,1,0,0,"Monday","Tuesday","February","January",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",137178974,"QUEENS",2011-05-17,"09:00:00","12/28/2012","23:59:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",153,"RAPE 3","RESIDENCE - APT. HOUSE",2015-01-08,NA,NA,NA,NA,"",1332,1,0,0,0,1,"Thursday","Tuesday","January","May",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",407963459,"QUEENS",2015-01-01,"08:10:00","01/01/2015","08:25:00","ATTEMPTED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",159,"RAPE 1,ATTEMPT","RESIDENCE-HOUSE",2015-01-01,NA,NA,NA,NA,"",0,1,1,0,0,0,"Thursday","Thursday","January","January",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",141867840,"QUEENS",2015-01-01,"19:00:00","01/01/2015","19:15:00","ATTEMPTED","","N.Y. POLICE DEPT",104,"FELONY","REAR OF","RAPE","",159,"RAPE 1,ATTEMPT","RESIDENCE-HOUSE",2015-01-01,NA,NA,NA,NA,"",0,1,1,0,0,0,"Thursday","Thursday","January","January",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",721641424,"QUEENS",2014-04-12,"23:00:00","12/21/2014","19:05:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",153,"RAPE 3","RESIDENCE - APT. HOUSE",2014-12-21,NA,NA,NA,NA,"",253,1,0,0,0,1,"Sunday","Saturday","December","April",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",992015652,"QUEENS",2014-11-30,"20:00:00","11/30/2014","23:59:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",155,"RAPE 2","RESIDENCE - APT. HOUSE",2014-12-01,NA,NA,NA,NA,"",1,1,1,0,0,0,"Monday","Sunday","December","November",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",132195105,"QUEENS",2014-11-01,"02:00:00","11/01/2014","02:30:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",155,"RAPE 2","RESIDENCE - APT. HOUSE",2014-11-18,NA,NA,NA,NA,"",17,1,0,0,1,0,"Tuesday","Saturday","November","November",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",946467545,"QUEENS",2014-11-09,"19:30:00","11/09/2014","22:50:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","RESIDENCE - APT. HOUSE",2014-11-09,NA,NA,NA,NA,"",0,1,1,0,0,0,"Sunday","Sunday","November","November",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",358127869,"QUEENS",2014-10-27,"00:01:00","10/28/2014","08:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",153,"RAPE 3","RESIDENCE - APT. HOUSE",2014-10-28,NA,NA,NA,NA,"",1,1,1,0,0,0,"Tuesday","Monday","October","October",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",257142999,"QUEENS",2014-09-28,"02:00:00","10/05/2014","11:30:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",153,"RAPE 3","RESIDENCE - APT. HOUSE",2014-10-05,NA,NA,NA,NA,"",7,1,0,1,0,0,"Sunday","Sunday","October","September",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",514009564,"QUEENS",2014-09-13,"13:00:00","09/13/2014","13:10:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",157,"RAPE 1","HOTEL/MOTEL",2014-09-13,NA,NA,NA,NA,"",0,1,1,0,0,0,"Saturday","Saturday","September","September",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
"110",830731493,"QUEENS",2012-01-01,"08:00:00","09/11/2014","08:00:00","COMPLETED","","N.Y. POLICE DEPT",104,"FELONY","INSIDE","RAPE","",153,"RAPE 3","RESIDENCE - APT. HOUSE",2014-09-12,NA,NA,NA,NA,"",985,1,0,0,0,1,"Friday","Sunday","September","January",-73.96555533,40.78247566,537.52027027027,40225,148,7.5,1348.71459827998,0.385135135135135,0.114864864864865,0.0472972972972973,0.452702702702703,-73.96555533,40.78247566,40.78247566,-73.96555533,TRUE
