"basiccar","pop.total","pop.male","pop.u20","pop.20.64","pop.married","pop.white","pop.black","pop.native","pop.asian","pop.pacific","pop.latino","occupants.1.5","rent.35.income","occ.units","hh.size","pop.single.hh","no.school","poverty","med.income","pop.no.insur","pop.unempl","city","x","y","R_MeanDiff","NR_CrimeCount","R_CrimeCount","R_MedianDiff","R_SDDiff","R_1DAY","R_1WEEK","R_1MONTH","R_MONTHS","crime.cap"
"6",60826,49.9424588169533,12.3845066254562,70.6013875645283,28.050504718377,85.3796074047282,1.96462039259527,0.254825239206918,8.70844704567126,0.00657613520533982,5.60944333015487,2.309850834441,31.9810652981773,33855,1.59294048146507,31.9698813007595,0.133166737908131,5.82316772432841,116470,6.7,4.50461389023798,2,-73.92931716,40.68565666,347.795454545455,30891,44,0,1305.21930046427,0.659090909090909,0.0681818181818182,0.0681818181818182,0.204545454545455,0.508581856442968
"60",98445,45.712834577683,21.0797907461019,53.2937173040784,37.0318451927472,63.6040428665752,12.8020722230687,0.320991416526995,13.5669663263751,0.02336329930418,15.3679719640408,3.27175993834373,43.0969044883178,40223,2.19441613007483,14.4537559043121,2.4236883539032,25.751434811316,36928,19.1,11.4544952100221,2,-73.91684069,40.69455472,237.040816326531,36748,98,2,721.444712049133,0.479591836734694,0.153061224489796,0.0918367346938776,0.275510204081633,0.374280054852964
"61",283298,47.7705455033216,24.7086107208664,56.4970455139111,40.627184095899,59.3092785688568,22.72024511292,0.187435138970272,12.2062280707947,0.11119033667728,9.39293606026163,2.65869948669164,43.9575714805073,100914,2.48008205006243,9.27327407888513,1.83199316620661,13.5768695860896,62436,13.6,8.50945494994438,2,-73.98890042,40.69482046,203.515625,34276,64,1.5,676.756386080834,0.5,0.140625,0.09375,0.265625,0.121215116238025
"62",189342,48.9870181998711,22.5919236091306,60.3257597363501,44.3029016277424,50.5344825765018,1.14079285103147,0.205976486991793,39.0172280846299,0.0184850693454173,14.3121969768989,3.69840171155298,44.0104103324982,63568,2.62786307576139,7.46004584297198,3.52431050691342,17.9051663128096,51694,18,8.44475196934213,2,-73.97037202,40.69273295,364.706896551724,34115,58,9,1003.91477601212,0.362068965517241,0.120689655172414,0.137931034482759,0.379310344827586,0.18048293564027
"63",121119,47.0842724923422,25.9257424516385,56.8804233852657,36.7465055028526,41.4963795936228,47.6250629546149,0.0751327207126875,5.71586621421907,0.00908197722900618,9.38663628332466,2.20997231298795,41.9147569072607,40091,2.62028884288244,7.11861887895376,1.27808188640923,9.26857057934758,74040,12.4,8.76093484789137,2,-73.94662884,40.70868568,148.469387755102,29456,49,1,629.900590769449,0.591836734693878,0.183673469387755,0.0816326530612245,0.142857142857143,0.243603398310752
"66",193031,50.3768824696551,36.7816568323223,50.5778864534712,39.6931062886272,68.4428925923815,2.52498303381322,0.378177598416835,18.7260077396895,0.00777077257020893,12.8248830498728,7.31751527125741,56.483435323908,55169,2.74866319853541,5.85553615740477,2.45763633820474,32.273054587087,43942,22.2,6.30672886770448,2,-73.94772923,40.72507355,541.220338983051,27291,59,4,2039.19542169333,0.406779661016949,0.135593220338983,0.0508474576271186,0.406779661016949,0.141687086530143
"67",155394,43.4251000682137,24.9720066411831,58.1257963627939,25.5254385626215,3.53295494034519,89.7138885671261,0.137714454869557,1.52129425846558,0.00707878039049127,7.65151807663102,3.04590304590305,46.9453627300414,55944,2.39469826969827,10.5126324053696,1.29284270949972,17.2754417802489,47462,17.5,9.24410763598998,2,-73.85334313,40.58480551,406.472727272727,58244,220,3,1259.59040025786,0.45,0.145454545454545,0.1,0.304545454545455,0.37623074249971
"68",128689,48.1027904482901,22.3266945892811,60.0439820031238,41.9212209279736,63.5042622135536,1.71187902617939,0.410291477904094,25.0604169742558,0.0202037470180046,15.6073945714086,4.55512552937124,41.4406639004149,49351,2.34151283661932,12.1634327720318,2.09419608513548,16.6331232661688,61104,15.8,7.81294682500263,2,-73.76332247,40.60044418,769.020833333333,29810,48,5.5,2511.39821604554,0.291666666666667,0.25,0.104166666666667,0.354166666666667,0.232016722485993
"69",90179,44.0634737577485,25.6024129786314,60.1858525820867,29.8018385655197,6.03133767285066,86.5168165537431,0.490136284500826,2.85432306856363,0,6.31854422870069,5.80742364059718,39.9828314844163,29204,2.61070401314888,7.16463921755619,1.71547699575289,14.6863460450881,63390,16.5,8.54586503888285,2,-73.84161079,40.69638104,212.040540540541,28621,74,1,705.443481211121,0.540540540540541,0.121621621621622,0.0675675675675676,0.27027027027027,0.318200467958172
"7",55326,46.5766547373748,16.4823048837798,61.5967176372772,29.7527383147164,34.8046126595091,10.1380905903192,0.327151791201244,33.5213100531396,0,32.2651194736652,1.94456953371269,35.5890464933018,24427,1.94334138453351,19.8026244442034,3.66012363084264,28.0663702418393,39698,21.5,9.10279080495118,2,-73.78603783,40.70367532,183.542372881356,24467,59,1,705.210052396567,0.593220338983051,0.135593220338983,0.0677966101694915,0.203389830508475,0.443299714419983
"70",163432,46.7943854324734,27.5080767536345,58.1593567967106,32.9770179646581,41.4673992853297,36.0339468402761,0.233124479906016,9.9533751040188,0.00673062802878261,15.3354300259435,6.35582137439188,47.6759952875275,57349,2.41835079949084,10.0029370013216,1.92128836457976,21.4113515101082,49086,17.7,8.74285427740447,2,-73.89053162,40.71079814,250.830508474576,45452,118,3.5,611.285255289854,0.398305084745763,0.169491525423729,0.076271186440678,0.355932203389831,0.278831562974203
"71",103547,45.4228514587579,24.7336958096323,60.4990970284026,25.4676620278714,24.3242199194569,66.8720484417704,0.19508049484775,1.96818835890948,0.0791910919678986,9.67966237553961,3.55421998860163,46.1557501314935,38602,2.29669447178903,11.733802041585,1.33465962316629,21.1430558104049,46018,18.3,11.2376968044376,2,-73.73684515,40.70008722,261.742268041237,41098,97,2,1373.5897258518,0.494845360824742,0.144329896907216,0.103092783505155,0.257731958762887,0.397838662636291
"72",131348,50.8656393702226,24.974114565886,64.2369887626762,37.1174285105217,39.2796235953345,3.60035935073241,0.528367390443707,26.5668301001919,0.0243627615190182,43.9207296647075,6.3963963963964,47.4320343975353,41070,2.69235451667884,6.23838962146359,3.09559338551025,26.6163169595274,59980,28.1,7.64394156402177,2,-73.83273771,40.66926289,347.495145631068,31772,103,3,924.671111364408,0.456310679611651,0.0970873786407767,0.0776699029126214,0.368932038834951,0.242675944818345
"73",90971,43.0411889503248,30.3624231898077,57.4171988875576,18.2937419617241,5.97882841784745,79.7309032548834,0.368249222279628,1.69834342812545,0,20.7582636224731,2.55081827324536,46.3410185320298,32813,2.28412519428275,12.3786701256444,2.03911136516033,35.3409328247463,31002,27.3,13.211481180612,2,-73.79737263,40.72615068,244.828125,59863,192,2,754.175599034247,0.463541666666667,0.182291666666667,0.0677083333333333,0.286458333333333,0.660155434149344
"75",183114,45.4116015159955,29.4057253951091,58.2385836145789,23.832148279214,20.1814170407506,60.2744738250489,0.417226427252968,3.88992649387813,0.117413196151032,35.2310582478674,3.36123754655123,43.3425065695545,62834,2.48890727949836,9.835949190122,2.13036687527988,30.203589021047,36835,28.4,10.9388350002513,2,-73.92301859,40.74048856,364.788856304985,97688,341,2,1130.54407359733,0.442815249266862,0.134897360703812,0.105571847507331,0.316715542521994,0.535344102580906
"76",47632,46.8550554249244,21.2273261672825,65.5819617064159,36.502771246221,66.7891333557272,13.348169297951,0.277124622102788,5.3115552569701,0,20.0306516627477,2.12460380348653,27.7747177086202,20192,2.19260103011093,12.6763520322472,1.04971447766208,14.2131340275445,99554,13.8,8.40245610255305,2,-73.81560351,40.77165333,322.8,16143,30,2,1019.48558360205,0.433333333333333,0.2,0.1,0.266666666666667,0.339540644944575
"77",93269,45.6507521255723,20.8933300453527,66.3414424942907,20.7614534304002,23.0473147562427,62.6628354544382,0.28090791152473,4.09246373393089,0,12.6312065102017,2.58548366594636,40.0573152337858,39335,2.10593618914453,15.6922450117402,1.11398213768776,25.144474584267,50219,18.5,8.54979818072964,2,-73.85980459,40.74367932,287.456140350877,41945,114,2.5,940.801420183133,0.447368421052632,0.114035087719298,0.12280701754386,0.315789473684211,0.45094297140529
"78",74056,48.217565085881,20.1037053040942,68.6885600086421,39.0326239602463,72.6072161607432,7.84811494004537,0.212001728421735,7.07302581829966,0,14.807713081992,1.66677289820894,27.6810171068272,31378,2.22534897061636,12.3906233120881,0.783191098628065,7.644215188506,113612,8.7,4.84226127461359,2,-73.75922493,40.75669189,203.551724137931,23311,29,4,651.932598740462,0.379310344827586,0.206896551724138,0.103448275862069,0.310344827586207,0.315166900723777
"79",94832,47.4818626623924,26.6365783701704,62.6645014341151,21.1584697148642,30.0278387042349,54.1536612114054,0.453433440188966,3.79829593386199,0.0442888476463641,20.3675974354648,3.83969080826752,41.5412692400399,35706,2.25138632162662,12.6001771553906,1.10511219841404,30.8798717732411,44781,22.6,12.9052381623166,2,-73.8497444,40.72245312,275.346153846154,44559,130,2,925.559036696984,0.492307692307692,0.169230769230769,0.0461538461538462,0.292307692307692,0.471243883921039
"81",66851,45.9334938893958,24.6084576146954,62.3984682353293,20.5053028376539,13.8098158591495,73.4065309419455,0.550477928527621,3.50331333861872,0,15.2892252920674,1.44421520393588,45.188900397972,25204,2.30126170449135,12.2391587261223,1.24755052280445,27.302508563821,43177,23.2,11.8607764390897,2,-73.78140204,40.66104389,207.490566037736,35861,106,1,984.108600717111,0.556603773584906,0.179245283018868,0.0943396226415094,0.169811320754717,0.538017381938939
"83",118764,49.8534909568556,24.9225354484524,65.2108383011687,23.3378801657068,43.0601865885285,29.6327169849449,0.794853659358055,5.14044659997979,0,61.2542521302752,4.54137727773649,48.582788638212,39019,2.5757964068787,8.0916776127446,2.35677478023644,27.6093765787612,43647,31.5,12.7725668787888,2,-73.91438155,40.77002321,470.58024691358,39886,162,3.5,1171.3183671073,0.401234567901235,0.160493827160494,0.0617283950617284,0.376543209876543,0.337206560910714
"84",56684,49.3931268082704,17.8992308235128,69.7427845600169,36.6276197868887,63.7657892879825,13.5293910098088,0.0846799802413379,11.0648507515348,0.183473290522899,13.608778491285,3.35330304370552,26.9891944990177,24871,1.98620883760203,16.9942135346835,0.917366452614494,15.4611530590643,113033,12.6,6.43045387994144,2,-73.87621675,40.76260669,311.185185185185,30638,27,11,915.151901516356,0.259259259259259,0.148148148148148,0.148148148148148,0.444444444444444,0.540981582104297
"88",58355,46.241110444692,19.9228857852798,66.0731728215234,27.4646559849199,39.1311798474852,39.8389169736955,0.126810041984406,8.45857253020307,0.0239910890240768,16.3961956987405,2.32855786301144,32.3769522006626,24221,2.07303579538417,15.5547939336818,1.06931711078742,17.9144889041213,72630,13.8,9.06151747048704,2,-74.09642245,40.62527017,340.162790697674,24961,43,2,817.127603552386,0.488372093023256,0.13953488372093,0.0697674418604651,0.302325581395349,0.428480849970011
"9",75941,48.6456591301142,14.611343016289,72.2152723825075,21.5812275318998,62.5248548215062,8.36307133169171,0.175135960811683,13.6276846499256,0.118513056188357,22.8058624458461,2.47062287534463,33.9600721513956,37359,1.683503305763,26.5456077744565,1.53540248350693,20.1261505642538,70025,17.1,6.13177633449234,2,-74.16620714,40.60683461,178.821917808219,33984,73,1,432.381080069221,0.506849315068493,0.0958904109589041,0.0958904109589041,0.301369863013699,0.448466572734096
"90",125530,49.9434398151836,31.9453517087549,57.8897474707241,28.5429777742372,70.4907193499562,9.65585915717358,0.500278817812475,6.0782283119573,0.0541703178523062,30.1258663267745,5.17566090818201,41.8037749756496,43009,2.4002883117487,9.31092169202581,1.76850155341353,35.1390105950769,46699,25,7.8010760104842,2,-74.11591596,40.57553713,335.289156626506,39516,83,4,1090.17422561628,0.481927710843373,0.120481927710843,0.072289156626506,0.325301204819277,0.315454473034334
"94",60005,49.3508874260478,12.0123323056412,78.2268144321307,32.1606532788934,79.145071244063,4.14132155653696,0.264977918506791,7.58103491375719,0.014998750104158,14.9354220481627,1.73641257162702,35.0680720245938,28795,1.97048098628234,18.1701524872927,0.949920839930006,11.9206732772269,82683,11.6,5.14611850518638,2,-74.20585733,40.53682113,190.3125,21944,48,1,991.205673662132,0.583333333333333,0.166666666666667,0.104166666666667,0.145833333333333,0.366502791434047
