basiccar,pop.total,pop.male,pop.u20,pop.20.64,pop.married,pop.white,pop.black,pop.native,pop.asian,pop.pacific,pop.latino,occupants.1.5,rent.35.income,occ.units,pop.single.hh,hh.size,no.school,poverty,med.income,pop.no.insur,pop.unempl,city,x,y,R_MeanDiff,NR_CrimeCount,R_CrimeCount,R_MedianDiff,R_SDDiff,R_1DAY,R_1WEEK,R_1MONTH,R_MONTHS,crime.cap
6A45,16972.43261,55.73498183,5.124898985,85.24810201,0.104890931,77.83936393,8.628737645,1.410740503,8.704036789,0.626869881,12.81531178,2.695241844,47.74415617,2349.843175,0.278870839,1.895050001,3.93024182,19.01087304,48408.41738,1.080657824,8.743032779,1,-118.2828841,34.03111816,86.44230769,10283,52,2,412.6848683,0.211864407,0.347457627,0.372881356,0.06779661,0.608928622
6A49,21348.31088,52.03702864,11.9912697,75.79321713,0.182060653,58.61074944,6.115399742,1.155735119,14.74396977,0.268362585,31.66061647,7.983256295,49.44624882,1968.28201,0.28120931,3.14336417,15.95797162,26.93327402,33641.35281,6.039700682,8.127038931,1,-118.3363717,34.02698567,49.34146341,6657,41,1,138.8388652,0.231578947,0.336842105,0.357894737,0.073684211,0.313748476
6A63,6596.886068,55.40334272,9.964083202,79.74264033,0.098890754,64.25907849,6.269667739,0.65795838,6.562680998,0.100917742,35.54769315,4.871706594,52.42812709,1735.945928,0.290315212,1.798631793,14.87163757,22.69118138,41826.79373,23.35568571,5.168595126,1,-118.3259244,34.00819911,92.17391304,6665,23,2,227.7781321,0.224489796,0.306122449,0.346938776,0.12244898,1.013811658
6A67,12173.51132,55.44014525,16.58874872,72.79110643,0.15374016,45.24809573,8.917883108,1.246563471,10.30293287,0.430729093,50.12267003,11.7913912,53.99485708,1583.570138,0.233818105,2.327748994,25.16858877,32.11122343,29822.54261,5.224806819,8.280619779,1,-118.1979025,34.09177849,126.46875,7546,64,1,375.428558,0.248275862,0.310344828,0.344827586,0.096551724,0.625127771
6A77,17307.3633,52.00937861,22.37009037,70.63052017,0.14747555,38.92548604,5.022728299,0.756723409,7.303897653,0.03293177,63.9808853,20.279952,52.96845561,1289.210134,0.204738917,2.785374565,37.97704505,30.90101056,33242.14983,7.909742197,8.113591322,1,-118.2990628,33.84806296,58,5617,29,3,151.8210883,0.203389831,0.305084746,0.355932203,0.13559322,0.326219534
6A79,15834.21716,49.91947221,17.8736578,67.61744177,0.197400844,44.2875815,5.547800934,0.484819682,12.46305958,0.045532277,55.65450972,14.00904206,56.51904073,1401.749638,0.172171762,2.816069684,32.19300982,27.39265078,28924.26587,6.886588707,5.947814352,1,-118.2975887,33.79311944,266.7647059,4698,17,5,643.523361,0.205882353,0.294117647,0.294117647,0.205882353,0.297772852
7A1,16996.32668,50.96475388,10.77287809,76.91438533,0.192063705,84.91304535,5.451747955,1.068970446,9.696378471,0.227509664,9.105211056,1.118211322,38.93734493,1490.383024,0.295613913,2.017938671,3.893880645,11.68356392,77790.86463,0.684407237,6.10894901,1,-118.2997805,33.75538693,41.92592593,7293,27,2,126.7429033,0.216666667,0.333333333,0.383333333,0.066666667,0.430681296
7A17,17244.47211,47.59757464,19.7814877,66.21094999,0.261085831,76.468463,4.097647601,0.246003912,17.18350661,0.159362335,9.242034241,0.962256764,37.60560801,1641.616196,0.19447479,2.228199647,3.258770614,8.602571144,102696.1407,3.506096105,3.870692138,1,-118.3251037,34.12032122,59.75,5737,8,5,154.5063568,0.076923077,0.307692308,0.538461538,0.076923077,0.333150239
7A21,16368.2443,42.49745799,11.68823822,73.16095592,0.201887805,81.14166839,5.335324888,0.966811076,13.74883553,0.254059786,9.482392973,0.780883367,38.52996391,1657.14751,0.290689441,1.959591573,4.151932295,9.194268625,81650.31301,0.022169828,5.094557159,1,-118.3683191,34.10990057,84.22222222,6593,18,1,339.6731224,0.255813953,0.325581395,0.395348837,0.023255814,0.403891821
7A33,24870.04479,48.14033365,15.305919,76.89016865,0.175483699,60.04261335,11.91867426,1.219569013,24.13507769,0.87945605,11.43267199,0.497075094,47.21188376,2103.184458,0.281580448,1.642833074,4.332665226,14.03323296,74713.7038,8.100761796,4.33504577,1,-118.3115435,34.10221749,118.5185185,8282,27,18,201.3831729,0.22,0.24,0.36,0.18,0.334096704
7A47,15689.77396,47.20698998,21.45214076,65.56663235,0.213648407,41.06834855,18.31541122,1.585545736,27.92537117,0.303276389,31.08700817,5.325396162,47.2586046,1409.056239,0.141145454,2.631665878,14.25567962,16.79761,61228.69813,5.960003341,5.478606797,1,-118.3362339,34.09431337,122.7368421,5472,19,3,293.004331,0.2,0.325,0.4,0.075,0.349973175
7A53,17922.6079,49.1736235,17.5588362,69.20291745,0.212201294,51.68643955,28.34073579,2.513432668,8.741800593,0.308509099,26.00540973,2.725738102,49.72408428,2052.069113,0.171982705,2.315521436,9.245696392,12.14338451,64765.12069,1.97644115,6.877871946,1,-118.318218,34.08699144,129.6666667,5021,21,4,493.4993752,0.166666667,0.333333333,0.404761905,0.095238095,0.281320666
7A69,16339.51113,49.23157411,25.61480712,64.37896827,0.185173269,28.96339371,18.45272953,1.359380484,18.2758805,0.077452885,59.26645701,13.55565149,52.34290547,1309.71177,0.179799747,3.512796129,33.01283143,24.06913341,40347.11786,9.242753823,7.075110863,1,-118.3072387,34.09350666,72.25,3881,16,4,155.9245544,0.1875,0.3125,0.40625,0.09375,0.238501628
7A73,14515.70111,46.64589912,25.40790983,64.31379701,0.172975964,41.15102898,31.02950348,1.447431864,4.600045441,0.381220866,54.62952489,4.062980433,54.20414441,1422.752814,0.172398285,2.936280763,21.856792,20.24079289,45590.36241,8.08904868,6.963183366,1,-118.3598545,34.08213927,12.38888889,4227,18,5,13.95850527,0.176470588,0.294117647,0.470588235,0.058823529,0.292441954
7A85,15380.7569,48.71602252,24.80141846,65.25369307,0.180325483,36.52043933,30.64665402,1.222494323,4.781527738,0.299553483,56.92090388,7.670168139,58.73260832,1369.645294,0.162656478,3.150077679,30.45782727,23.30330006,41861.03693,5.610884825,5.893678275,1,-118.3347122,34.07315399,98.34210526,4264,38,2,270.2581625,0.222222222,0.308641975,0.333333333,0.135802469,0.279700149
8A1,24832.85118,47.43797794,26.55451323,50.28872024,0.363594506,92.87160898,2.24660934,1.397823538,8.426858279,0.335022606,5.289610682,0.413067252,42.33800686,1725.242898,0.047578055,2.495425001,1.604790709,3.782798849,169159.2321,0.967880467,2.895695266,1,-118.3341185,34.05367871,258.4444444,4271,9,9,413.1734234,0,0.307692308,0.461538462,0.230769231,0.17235234
8A13,32389.91659,44.78377837,17.87297704,61.93667762,0.281264459,88.78718898,1.71584422,0.782277287,11.67451246,0.103860417,5.839827446,0.466145686,33.79390725,1739.79224,0.200670137,2.281287825,2.155739455,7.181333449,123707.4794,1.095446817,3.662371565,1,-118.3643746,34.05054371,116.6521739,6563,23,1,407.4205565,0.25,0.307692308,0.384615385,0.057692308,0.203334886
8A29,72025.2719,47.67971944,25.15344503,59.72221893,0.171464687,71.67690013,2.952434782,0.916625978,25.9687179,0.341301077,9.561427669,1.827854044,48.21911563,1429.536495,0.100995393,1.895126438,2.7764075,20.49008168,86817.61119,3.945698586,4.439548627,1,-118.323767,34.04274812,163.8243243,11084,74,2.5,405.1125789,0.222222222,0.294117647,0.333333333,0.150326797,0.154917846
8A35,21882.28594,46.86591865,17.87346233,65.76630136,0.244419628,76.49938429,3.708779819,0.238814352,21.5783107,0.401989915,9.985900028,1.048277944,41.59001941,2205.701369,0.204931803,2.285537549,4.194016674,7.931637026,88449.83147,2.621889894,3.459865858,1,-118.3628565,34.03868655,20.28571429,6844,14,3,48.81586843,0.206896552,0.310344828,0.448275862,0.034482759,0.313404185
8A53,34255.97008,51.34828275,12.07012185,78.46921917,0.171879051,65.17469543,4.80404398,3.438012453,24.4983098,0.741474082,24.1945577,3.895116053,42.01408654,1989.431665,0.347627695,2.097354255,10.42834547,13.93244137,68458.54091,0.555942066,4.437650871,1,-118.5458526,34.07833683,83.16129032,9305,31,2,225.3316218,0.205882353,0.338235294,0.382352941,0.073529412,0.272536436
8A59,18451.14341,48.20085173,16.47254964,68.84108415,0.152785118,72.59359905,11.42362644,0.392033547,9.92888014,0.162865591,24.01375887,2.068257402,50.94167031,1703.423305,0.182806732,2.454969337,12.99000604,15.88189584,59204.72727,2.306518456,3.647293548,1,-118.4951891,34.08871819,146.9333333,5293,15,1,285.8357337,0.242424242,0.303030303,0.333333333,0.121212121,0.287678649
8A95,33602.57064,48.70934439,23.79666783,58.71468699,0.271944032,81.85017897,4.858544438,0.739988694,12.81591251,0.557982896,14.32510617,1.716327705,43.77818642,1656.397922,0.146630687,2.615612694,6.527803327,8.776070346,103448.642,3.504955013,3.520124611,1,-118.4416947,34.09799879,241.0333333,9541,30,5.5,546.2435028,0.196428571,0.267857143,0.357142857,0.178571429,0.284829399
9A19,25351.78074,49.48572041,27.13007285,63.59777725,0.192699337,50.40451854,5.354927655,0.749848117,8.07128985,0.230851176,55.86849128,8.546341542,58.06144752,1350.783627,0.163781126,3.310954276,27.08027117,27.05217972,40317.93401,6.735204709,6.600773664,1,-118.4529069,34.03862104,267.7272727,7341,22,34,510.5030369,0.179487179,0.256410256,0.282051282,0.282051282,0.290433247
9A23,27641.71231,51.1172322,26.64354566,64.57239878,0.181646908,53.20329695,4.467023365,0.841148459,8.135716948,0.178810628,63.29206514,8.341878569,57.54146441,1335.363385,0.17522538,3.083576258,30.07199762,25.69417979,38743.30456,7.480368962,7.72127398,1,-118.3807229,34.05012108,107.3684211,10140,38,2,337.502306,0.192307692,0.320512821,0.358974359,0.128205128,0.368211632
9A37,24231.93581,50.63988324,21.02085309,67.24891084,0.227935765,73.19403918,5.768009679,0.98336477,6.495746757,0.083337176,31.31864845,2.596473042,49.8622144,1639.418881,0.177294378,2.554859458,13.7071856,14.48847754,62089.44012,7.951826097,6.033796904,1,-118.4014152,34.04363089,178.3888889,6218,18,2.5,483.0548792,0.216216216,0.297297297,0.378378378,0.108108108,0.25734634
9A41,26937.90471,47.33887966,25.77355238,65.22638915,0.180201854,65.52094159,6.51223692,1.224717179,9.639227828,0.000185059,46.33275794,5.357656034,54.07490703,1711.59357,0.197785136,2.577013848,24.59306767,22.61244958,50809.13432,5.72502159,7.348950822,1,-118.4354045,34.19350496,110.1785714,9906,28,2,381.7176631,0.214285714,0.285714286,0.375,0.125,0.368774042
9A5,27951.89039,51.04991783,28.05408705,62.78362993,0.176626837,40.86083572,5.578331826,0.697373215,9.230538241,0.245859956,61.21229512,10.41689782,55.23664108,1567.117317,0.164736559,3.038166861,27.34668793,22.45108754,41139.092,5.395739195,7.64436399,1,-118.4618665,34.19177,121.2333333,8715,30,1,370.7367951,0.235294118,0.323529412,0.352941176,0.088235294,0.312858983
9A63,28137.46527,48.15248993,16.99326476,69.44684921,0.235572643,83.01195822,8.831359554,0.908840096,10.61547156,0.470076623,12.54016963,0.496472219,41.29656092,2185.973124,0.210876258,2.170726805,4.201910768,8.306762203,73508.75038,2.030962577,6.925746709,1,-118.4246058,34.17420105,153.2083333,9577,24,4.5,430.5945313,0.195652174,0.282608696,0.326086957,0.195652174,0.341217658
9A89,27506.8622,49.26208806,17.83657561,66.8688207,0.272455449,86.02199236,4.979678195,1.257143585,9.568775046,0.421549505,9.643095649,0.594474259,43.05519128,1732.093307,0.176093815,2.337516751,2.793079789,7.457293094,103372.9656,2.513758853,6.458429245,1,-118.4421296,34.15973242,25.15789474,8056,19,2,70.00179613,0.205128205,0.307692308,0.41025641,0.076923077,0.293563109
LAX,1468.682245,49.7465621,12.03131577,75.88180598,0.207098126,72.67892005,8.307239682,2.074468106,14.20506662,0.292293999,17.69933243,1.811554361,37.82957072,2889.282131,0.291518792,1.817656654,4.239358483,7.955666262,78973.69188,2.936845405,5.836944993,1,-118.4423999,34.14128308,1,4631,1,1,NA,0.333333333,0.333333333,0.333333333,0,3.153847617
